graph_idx,node_type,node_idx,method,sparsity_target,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_edges_considered,k_edges,actual_sparsity_edge
50,H,0,gnnexplainer,0.5,-0.18866461515426636,-0.06636320054531097,-0.18119415640830994,-0.18572446703910828,0.002940148115158081,0.1193612664937973,0.00453031063079834,0.12230141460895538,0.007470458745956421,0.11642111837863922,0.0015901625156402588,30,15,0.5
50,H,1,gnnexplainer,0.5,-0.19408667087554932,-0.0789506658911705,-0.20861437916755676,-0.1745053380727768,0.019581332802772522,0.09555467218160629,0.03410904109477997,0.11513600498437881,0.014527708292007446,0.07597333937883377,0.014527708292007446,30,15,0.5
50,H,2,gnnexplainer,0.5,-0.13721123337745667,-0.11876506358385086,-0.16009578108787537,-0.1240059956908226,0.013205237686634064,0.005240932106971741,0.036089785397052765,0.018446169793605804,0.0228845477104187,-0.007964305579662323,0.0228845477104187,30,15,0.5
50,H,3,gnnexplainer,0.5,-0.06269896030426025,-0.0868186205625534,-0.05343671143054962,-0.029461706057190895,0.03323725424706936,0.05735691450536251,0.023975005373358727,0.024119660258293152,0.009262248873710632,0.024119660258293152,-0.009262248873710632,30,15,0.5
50,H,4,gnnexplainer,0.5,-0.05592544749379158,-0.065912626683712,-0.05630757287144661,-0.08866342157125473,0.03273797407746315,0.022750794887542725,0.03235584869980812,0.009987179189920425,0.0003821253776550293,-0.009987179189920425,-0.0003821253776550293,30,15,0.5
50,H,5,gnnexplainer,0.5,-0.08462868630886078,-0.07064414769411087,-0.12411708384752274,-0.06410186737775803,0.020526818931102753,0.006542280316352844,0.06001521646976471,0.013984538614749908,0.03948839753866196,-0.013984538614749908,0.03948839753866196,30,15,0.5
50,H,6,gnnexplainer,0.5,-0.33054494857788086,-0.13474032282829285,-0.35769400000572205,-0.3011716902256012,0.029373258352279663,0.16643136739730835,0.05652230978012085,0.195804625749588,0.027149051427841187,0.1370581090450287,0.027149051427841187,30,15,0.5
50,H,7,gnnexplainer,0.5,-0.3257949948310852,-0.14481142163276672,-0.32373112440109253,-0.362988144159317,0.03719314932823181,0.2181767225265503,0.03925701975822449,0.18098357319831848,0.0020638704299926758,0.18098357319831848,0.0020638704299926758,30,15,0.5
50,C,0,gnnexplainer,0.5,-3.4731967449188232,-1.9575390815734863,-4.6670308113098145,-3.638505220413208,0.16530847549438477,1.6809661388397217,1.0285255908966064,1.515657663345337,1.1938340663909912,1.515657663345337,0.8632171154022217,30,15,0.5
50,C,1,gnnexplainer,0.5,-2.626781463623047,-2.439267635345459,-2.577259063720703,-2.7032065391540527,0.07642507553100586,0.26393890380859375,0.1259474754333496,0.1875138282775879,0.04952239990234375,0.1875138282775879,0.04952239990234375,30,15,0.5
50,C,2,gnnexplainer,0.5,-2.6187326908111572,-2.6506943702697754,-2.3578226566314697,-3.0836172103881836,0.46488451957702637,0.4329228401184082,0.7257945537567139,0.031961679458618164,0.2609100341796875,-0.031961679458618164,0.2609100341796875,30,15,0.5
50,C,3,gnnexplainer,0.5,-12.352452278137207,-8.492962837219238,-11.702123641967773,-11.829119682312012,0.5233325958251953,3.3361568450927734,0.12699604034423828,3.8594894409179688,0.6503286361694336,2.812824249267578,-0.39633655548095703,30,15,0.5
50,C,4,gnnexplainer,0.5,-12.56570053100586,-10.239035606384277,-9.956381797790527,-12.671215057373047,0.1055145263671875,2.4321794509887695,2.7148332595825195,2.326664924621582,2.609318733215332,2.326664924621582,2.609318733215332,30,15,0.5
50,C,5,gnnexplainer,0.5,-1.2540905475616455,-1.8838874101638794,-1.0355256795883179,-1.9315294027328491,0.6774388551712036,0.04764199256896973,0.8960037231445312,0.6297968626022339,0.21856486797332764,-0.6297968626022339,0.21856486797332764,30,15,0.5
170,H,0,gnnexplainer,0.5,-0.08065252006053925,-0.10389608144760132,-0.08229146897792816,-0.026961499825119972,0.05369102023541927,0.07693458162248135,0.05532996915280819,0.023243561387062073,0.001638948917388916,0.023243561387062073,0.001638948917388916,42,21,0.5
170,H,1,gnnexplainer,0.5,-0.08064423501491547,-0.10329823195934296,-0.08660370856523514,-0.027961499989032745,0.05268273502588272,0.07533673197031021,0.05864220857620239,0.02265399694442749,0.005959473550319672,0.02265399694442749,0.005959473550319672,42,21,0.5
170,H,2,gnnexplainer,0.5,-0.08063553273677826,-0.1032886803150177,-0.07352244853973389,-0.027961499989032745,0.052674032747745514,0.07532718032598495,0.04556094855070114,0.02265314757823944,0.0071130841970443726,0.02265314757823944,-0.0071130841970443726,42,21,0.5
170,H,3,gnnexplainer,0.5,-0.08062697947025299,-0.0962434709072113,-0.08095971494913101,-0.026961499825119972,0.05366547964513302,0.06928197108209133,0.05399821512401104,0.015616491436958313,0.00033273547887802124,0.015616491436958313,0.00033273547887802124,42,21,0.5
170,H,4,gnnexplainer,0.5,-0.07791470736265182,-0.0905604436993599,-0.08011302351951599,-0.027961499989032745,0.04995320737361908,0.06259894371032715,0.052151523530483246,0.012645736336708069,0.0021983161568641663,0.012645736336708069,0.0021983161568641663,42,21,0.5
170,H,5,gnnexplainer,0.5,-0.07790467888116837,-0.0926024317741394,-0.07090140879154205,-0.026961499825119972,0.05094317905604839,0.06564093194901943,0.04393990896642208,0.014697752892971039,0.007003270089626312,0.014697752892971039,-0.007003270089626312,42,21,0.5
170,H,6,gnnexplainer,0.5,-0.07790350168943405,-0.09080999344587326,-0.07280033826828003,-0.026961499825119972,0.05094200186431408,0.06384849362075329,0.04583883844316006,0.012906491756439209,0.005103163421154022,0.012906491756439209,-0.005103163421154022,42,21,0.5
170,H,7,gnnexplainer,0.5,-0.07790827751159668,-0.10078328102827072,-0.06970254331827164,-0.02896150015294552,0.04894677735865116,0.0718217808753252,0.04074104316532612,0.022875003516674042,0.008205734193325043,0.022875003516674042,-0.008205734193325043,42,21,0.5
170,H,8,gnnexplainer,0.5,-0.07964935898780823,-0.12018116563558578,-0.09273812174797058,-0.02691764011979103,0.0527317188680172,0.09326352551579475,0.06582048162817955,0.04053180664777756,0.013088762760162354,0.04053180664777756,0.013088762760162354,42,21,0.5
170,H,9,gnnexplainer,0.5,-0.0796414166688919,-0.09885376691818237,-0.07838540524244308,-0.025917639955878258,0.05372377671301365,0.07293612696230412,0.05246776528656483,0.019212350249290466,0.001256011426448822,0.019212350249290466,-0.001256011426448822,42,21,0.5
170,H,10,gnnexplainer,0.5,-0.07964157313108444,-0.10785285383462906,-0.0789065808057785,-0.025917639955878258,0.053723933175206184,0.0819352138787508,0.052988940849900246,0.028211280703544617,0.0007349923253059387,0.028211280703544617,-0.0007349923253059387,42,21,0.5
170,H,11,gnnexplainer,0.5,-0.07965811342000961,-0.10645399987697601,-0.09470085799694061,-0.02896150015294552,0.050696613267064095,0.0774924997240305,0.0657393578439951,0.0267958864569664,0.015042744576931,0.0267958864569664,0.015042744576931,42,21,0.5
170,C,0,gnnexplainer,0.5,-2.0284276008605957,-2.215282440185547,-2.2375378608703613,-2.175614595413208,0.1471869945526123,0.03966784477233887,0.06192326545715332,0.18685483932495117,0.20911026000976562,-0.10751914978027344,-0.08526372909545898,42,21,0.5
170,C,1,gnnexplainer,0.5,-2.0285582542419434,-2.6733078956604004,-2.466118097305298,-2.1761586666107178,0.14760041236877441,0.4971492290496826,0.2899594306945801,0.644749641418457,0.4375598430633545,0.3495488166809082,0.14235901832580566,42,21,0.5
170,C,2,gnnexplainer,0.5,-2.1927924156188965,-2.504812240600586,-2.0362801551818848,-2.1926145553588867,0.00017786026000976562,0.3121976852416992,0.15633440017700195,0.31201982498168945,0.15651226043701172,0.31201982498168945,0.1561565399169922,42,21,0.5
170,C,3,gnnexplainer,0.5,-2.1926939487457275,-2.087778329849243,-2.106796979904175,-2.179614543914795,0.013079404830932617,0.09183621406555176,0.07281756401062012,0.10491561889648438,0.08589696884155273,0.07875680923461914,0.0597381591796875,42,21,0.5
170,C,4,gnnexplainer,0.5,-2.0527212619781494,-2.6801013946533203,-2.004342794418335,-2.1881580352783203,0.1354367733001709,0.491943359375,0.18381524085998535,0.6273801326751709,0.04837846755981445,0.3565065860748291,0.04837846755981445,42,21,0.5
170,C,5,gnnexplainer,0.5,-2.0526702404022217,-2.332273244857788,-1.6633793115615845,-2.174614429473877,0.12194418907165527,0.15765881538391113,0.5112351179122925,0.2796030044555664,0.3892909288406372,0.03571462631225586,0.3892909288406372,42,21,0.5
270,H,0,gnnexplainer,0.5,-0.06326740980148315,-0.08056055009365082,-0.04988694190979004,-0.04426804184913635,0.018999367952346802,0.036292508244514465,0.0056189000606536865,0.017293140292167664,0.013380467891693115,0.017293140292167664,-0.013380467891693115,22,11,0.5
270,H,1,gnnexplainer,0.5,-0.06325238198041916,-0.06740289181470871,-0.08811581134796143,-0.04426804184913635,0.018984340131282806,0.023134849965572357,0.04384776949882507,0.004150509834289551,0.024863429367542267,0.004150509834289551,0.024863429367542267,22,11,0.5
270,H,2,gnnexplainer,0.5,-0.11182482540607452,-0.11907412111759186,-0.10332050919532776,-0.1254609227180481,0.013636097311973572,0.006386801600456238,0.022140413522720337,0.007249295711517334,0.008504316210746765,-0.007249295711517334,0.008504316210746765,22,11,0.5
270,H,3,gnnexplainer,0.5,-0.11181138455867767,-0.12009811401367188,-0.15846723318099976,-0.12491703033447266,0.013105645775794983,0.004818916320800781,0.0335502028465271,0.008286729454994202,0.04665584862232208,-0.008286729454994202,0.020444557070732117,22,11,0.5
270,H,4,gnnexplainer,0.5,-0.11182227730751038,-0.12447008490562439,-0.11209085583686829,-0.12646092474460602,0.014638647437095642,0.0019908398389816284,0.014370068907737732,0.012647807598114014,0.00026857852935791016,-0.012647807598114014,-0.00026857852935791016,22,11,0.5
270,H,5,gnnexplainer,0.5,-0.11181676387786865,-0.12757357954978943,-0.12214848399162292,-0.12591703236103058,0.014100268483161926,0.00165654718875885,0.003768548369407654,0.015756815671920776,0.010331720113754272,-0.012443721294403076,-0.010331720113754272,22,11,0.5
270,C,0,gnnexplainer,0.5,-0.8327508568763733,-2.2582809925079346,-1.7792003154754639,-0.4850490391254425,0.3477018177509308,1.773231953382492,1.2941512763500214,1.4255301356315613,0.9464494585990906,1.4255301356315613,0.9464494585990906,22,11,0.5
