method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,72,15,3.734714228245947,3.067622081909931,72,1.224709904856152,1.2066605243671167,72,3.4538992080423565,3.0773233380688323,72,0.6550119150843885,1.049776660282101,72,0.4864370152363305,0.0006689077045488803,72
integrated_gradients,C,66,13,3.422691253550125,2.9179143501769973,66,0.1165328880376888,0.2553125598056835,66,3.076945691849246,2.965192750758761,66,0.034225417470390145,0.2762811931246512,66,0.4863907365060152,0.0006733415284356706,66
gnnexplainer,H,129,15,0.0795136282379313,0.06572595606851164,129,0.04016649697062581,0.03652037135731474,129,0.06712596184870069,0.06661479342866292,129,0.006718605608758769,0.04116154476376169,129,0.4863434522644598,0.0005949606123970052,129
integrated_gradients,H,115,13,0.06204315644243489,0.06882334757710826,115,0.001941087226504865,0.0032318651718207217,115,0.04109132565234019,0.07453930209878255,115,0.0006162880879381429,0.0037192688935318565,115,0.48628104752388013,0.000591683511978254,115
