graph_idx,node_type,node_idx,method,sparsity_target,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_edges_considered,k_edges,actual_sparsity_edge,grid_run_id,mask_variant,sparsity_target_requested
50,H,6,gnnexplainer,0.5,-0.33054494857788086,-0.1456320881843567,-0.34735098481178284,-0.3011716902256012,0.029373258352279663,0.1555396020412445,0.04617929458618164,0.18491286039352417,0.016806036233901978,0.12616634368896484,0.016806036233901978,30,15,0.5,run_01_s50_zero,zero,0.5
50,H,7,gnnexplainer,0.5,-0.3257949948310852,-0.12748999893665314,-0.31560462713241577,-0.362988144159317,0.03719314932823181,0.23549814522266388,0.047383517026901245,0.19830499589443207,0.010190367698669434,0.19830499589443207,0.010190367698669434,30,15,0.5,run_01_s50_zero,zero,0.5
50,C,0,gnnexplainer,0.5,-3.4731967449188232,-2.077624559402466,-3.575897216796875,-3.638505220413208,0.16530847549438477,1.5608806610107422,0.06260800361633301,1.3955721855163574,0.10270047187805176,1.3955721855163574,-0.10270047187805176,30,15,0.5,run_01_s50_zero,zero,0.5
50,C,3,gnnexplainer,0.5,-12.352452278137207,-7.4250617027282715,-12.703032493591309,-11.829119682312012,0.5233325958251953,4.40405797958374,0.8739128112792969,4.9273905754089355,0.35058021545410156,3.880725383758545,0.35058021545410156,30,15,0.5,run_01_s50_zero,zero,0.5
50,H,6,gnnexplainer,0.5,-0.33054494857788086,-0.1293695569038391,-0.3748128414154053,-0.3011716902256012,0.029373258352279663,0.17180213332176208,0.07364115118980408,0.20117539167404175,0.044267892837524414,0.14242887496948242,0.044267892837524414,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,7,gnnexplainer,0.5,-0.3257949948310852,-0.14570720493793488,-0.35549113154411316,-0.362988144159317,0.03719314932823181,0.21728093922138214,0.007497012615203857,0.18008778989315033,0.029696136713027954,0.18008778989315033,-0.029696136713027954,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,0,gnnexplainer,0.5,-3.4731967449188232,-2.578023672103882,-4.530978202819824,-3.638505220413208,0.16530847549438477,1.0604815483093262,0.8924729824066162,0.8951730728149414,1.057781457901001,0.8951730728149414,0.7271645069122314,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,3,gnnexplainer,0.5,-12.352452278137207,-7.659214973449707,-11.615684509277344,-11.829119682312012,0.5233325958251953,4.169904708862305,0.21343517303466797,4.6932373046875,0.7367677688598633,3.6465721130371094,-0.30989742279052734,30,15,0.5,run_02_s50_scientific,scientific,0.5
