mask_variant,sparsity_target,method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
scientific,0.5,gnnexplainer,C,2,1,2.7942051887512207,1.8990321159362793,2,0.8972746133804321,0.16050684452056885,2,2.2708725929260254,1.375699520111084,2,0.20863354206085205,0.5185309648513794,2,,,0
scientific,0.5,gnnexplainer,H,2,1,0.19063159078359604,0.01054380089044571,2,0.036982014775276184,0.00728587806224823,2,0.16125833243131638,0.018829457461833954,2,0.00728587806224823,0.036982014775276184,2,,,0
zero,0.5,gnnexplainer,C,2,1,3.1614813804626465,1.765909194946289,2,0.22664034366607666,0.1239398717880249,2,2.638148784637451,1.2425765991210938,2,0.1239398717880249,0.22664034366607666,2,,,0
zero,0.5,gnnexplainer,H,2,1,0.19160892814397812,0.006696067750453949,2,0.013498201966285706,0.003307834267616272,2,0.16223566979169846,0.03606932610273361,2,0.013498201966285706,0.003307834267616272,2,,,0
