method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,72,15,3.608230075902409,2.6454090005634825,72,1.7102527999215655,1.6473107392502984,72,3.3162445392873554,2.7202022822704213,72,1.0418960050576263,1.3706273679104184,72,0.7887021248165872,0.0018942602671316534,72
integrated_gradients,C,66,13,3.4683893182964036,2.7798106585065945,66,0.5690949981411298,0.5686840159521197,66,3.1228889231428956,2.839989380426467,66,0.13188424367796292,0.5657534057884579,66,0.7889150243223612,0.0018341687026833626,66
gnnexplainer,H,129,15,0.08641487056779307,0.06054961376473126,129,0.06668047344153241,0.053974349987985566,129,0.07670253983070684,0.06140991419464826,129,0.01977824445366282,0.05734647969922883,129,0.7887566640214918,0.0017572280585634412,129
integrated_gradients,H,115,13,0.05254703478320785,0.05859473013466245,115,0.024077449900948483,0.01848875634500813,115,0.03422914095546888,0.06387861267048865,115,0.010273986342160597,0.02007183395946024,115,0.7890575854739457,0.0016191307191457738,115
