method              , node_type, n_nodes, n_graphs, fid_plus_model_mean , fid_plus_model_std  , fid_plus_model_count, fid_minus_model_mean, fid_minus_model_std , fid_minus_model_count, fid_plus_error_delta_mean, fid_plus_error_delta_std, fid_plus_error_delta_count, fid_minus_error_delta_mean, fid_minus_error_delta_std, fid_minus_error_delta_count, actual_sparsity_feat_mean, actual_sparsity_feat_std, actual_sparsity_feat_count
gnnexplainer        , C        ,      16,        3, 1.7797773592174053  , 1.8520157204494756  ,                   16, 1.4645828418433666  , 1.6278520118556967  ,                    16, 1.4891096912324429       ,     1.8738832004684265  ,                         16, 1.2999285273253918        ,      1.522968066067619   ,                          16,        0.8974358974358975, 2.220446049250313e-16   ,                         16
integrated_gradients, C        ,      16,        3, 2.785111900418997   , 2.4958920697362643  ,                   16, 0.3310522064566612  , 0.3429019284615428  ,                    16, 2.477667164057493        ,     2.532508297534098   ,                         16, 0.06487476080656052       ,      0.418393525268154   ,                          16,        0.8974358974358975, 2.220446049250313e-16   ,                         16
gnnexplainer        , H        ,      26,        3, 0.01631209784402297 , 0.015671272698498637,                   26, 0.013310842932416843, 0.013772644383864992,                    26, 0.006416177950226343     ,     0.021265535024618747,                         26, -0.003373862029268191     ,      0.011776531127948619,                          26,        0.8787878787878788, 0.0                     ,                         26
integrated_gradients, H        ,      26,        3, 0.015722034355768792, 0.010883144646919312,                   26, 0.005082405673769804, 0.004610674266464326,                    26, -0.0012086604077082414   ,     0.014176901358872286,                         26, -0.0030805257937082877    ,      0.006131845191987626,                          26,        0.8787878787878788, 0.0                     ,                         26
