graph_idx, node_type, node_idx, method      , sparsity_target, pred_orig              , pred_drop             , pred_keep             , target                 , error_orig            , error_drop            , error_keep           , fid_plus_model        , fid_minus_model       , fid_plus_error_delta   , fid_minus_error_delta  , n_incident_edges, k_incident_edges, actual_sparsity_edge
       50, H        ,        5, gnnexplainer,             0.9, -0.08462868630886078   , -0.18037882447242737  , -0.08066654205322266  , -0.06410186737775803   , 0.020526818931102753  , 0.11627695709466934   , 0.01656467467546463  , 0.09575013816356659   , 0.0039621442556381226 , 0.09575013816356659    , -0.0039621442556381226 ,                2,                1,   0.5
       50, H        ,        6, gnnexplainer,             0.9, -0.33054494857788086   , -0.13944825530052185  , -0.33351391553878784  , -0.3011716902256012    , 0.029373258352279663  , 0.16172343492507935   , 0.032342225313186646 , 0.191096693277359     , 0.0029689669609069824 , 0.13235017657279968    , 0.0029689669609069824  ,                2,                1,   0.5
       50, H        ,        7, gnnexplainer,             0.9, -0.3257949948310852    , -0.3010282516479492   , -0.1326492875814438   , -0.362988144159317     , 0.03719314932823181   , 0.0619598925113678    , 0.23033885657787323  , 0.024766743183135986  , 0.19314570724964142   , 0.024766743183135986   , 0.19314570724964142    ,                2,                1,   0.5
       50, C        ,        0, gnnexplainer,             0.9, -3.4731967449188232    , -3.642916679382324    , -2.5126352310180664   , -3.638505220413208     , 0.16530847549438477   , 0.004411458969116211  , 1.1258699893951416   , 0.16971993446350098   , 0.9605615139007568    , -0.16089701652526855   , 0.9605615139007568     ,                8,                1,   0.875
       50, C        ,        1, gnnexplainer,             0.9, -2.626781463623047     , -3.6732022762298584   , -2.2711668014526367   , -2.7032065391540527    , 0.07642507553100586   , 0.9699957370758057    , 0.432039737701416    , 1.0464208126068115    , 0.35561466217041016   , 0.8935706615447998     , 0.35561466217041016    ,                8,                1,   0.875
       50, C        ,        2, gnnexplainer,             0.9, -2.6187326908111572    , -2.977940320968628    , -2.208224058151245    , -3.0836172103881836    , 0.46488451957702637   , 0.10567688941955566   , 0.8753931522369385   , 0.3592076301574707    , 0.4105086326599121    , -0.3592076301574707    , 0.4105086326599121     ,                8,                1,   0.875
       50, C        ,        3, gnnexplainer,             0.9, -12.352452278137207    , -12.074950218200684   , -9.412259101867676    , -11.829119682312012    , 0.5233325958251953    , 0.24583053588867188   , 2.416860580444336    , 0.27750205993652344   , 2.9401931762695312    , -0.27750205993652344   , 1.8935279846191406     ,                6,                1,   0.8333333333333334
       50, C        ,        4, gnnexplainer,             0.9, -12.56570053100586     , -12.368614196777344   , -8.9027681350708      , -12.671215057373047    , 0.1055145263671875    , 0.3026008605957031    , 3.768446922302246    , 0.19708633422851562   , 3.6629323959350586    , 0.19708633422851562    , 3.6629323959350586     ,                6,                1,   0.8333333333333334
       50, C        ,        5, gnnexplainer,             0.9, -1.2540905475616455    , -1.7012379169464111   , -2.395155429840088    , -1.9315294027328491    , 0.6774388551712036    , 0.230291485786438     , 0.46362602710723877  , 0.4471473693847656    , 1.1410648822784424    , -0.4471473693847656    , -0.21381282806396484   ,                8,                1,   0.875
       60, H        ,        0, gnnexplainer,             0.9, -0.15097780525684357   , -0.14815270900726318  , -0.033440057188272476 , -0.14997045695781708   , 0.0010073482990264893 , 0.001817747950553894  , 0.1165303997695446   , 0.0028250962495803833 , 0.11753774806857109   , 0.0008103996515274048  , 0.11552305147051811    ,                2,                1,   0.5
       60, H        ,        1, gnnexplainer,             0.9, -0.1324499100446701    , -0.08057254552841187  , -0.1342003345489502   , -0.09751375764608383   , 0.03493615239858627   , 0.016941212117671967  , 0.036686576902866364 , 0.05187736451625824   , 0.0017504245042800903 , -0.017994940280914307  , 0.0017504245042800903  ,                2,                1,   0.5
       60, H        ,        2, gnnexplainer,             0.9, -0.15090197324752808   , -0.17108237743377686  , -0.048568375408649445 , -0.15051423013210297   , 0.00038774311542510986, 0.02056814730167389   , 0.10194585472345352  , 0.02018040418624878   , 0.10233359783887863   , 0.02018040418624878    , 0.10155811160802841    ,                2,                1,   0.5
       60, H        ,        3, gnnexplainer,             0.9, -0.33914846181869507   , -0.3950279653072357   , -0.14786934852600098  , -0.3611016869544983    , 0.021953225135803223  , 0.03392627835273743   , 0.21323233842849731  , 0.05587950348854065   , 0.1912791132926941    , 0.011973053216934204   , 0.1912791132926941     ,                2,                1,   0.5
       60, H        ,        4, gnnexplainer,             0.9, -0.12922048568725586   , -0.0891416072845459   , -0.10756901651620865  , -0.11608413606882095   , 0.013136349618434906  , 0.026942528784275055  , 0.008515119552612305 , 0.04007887840270996   , 0.02165146917104721   , 0.013806179165840149   , -0.004621230065822601  ,                2,                1,   0.5
       60, H        ,        5, gnnexplainer,             0.9, -0.11980047821998596   , -0.15053892135620117  , -0.042859941720962524 , -0.1072341725230217    , 0.012566305696964264  , 0.043304748833179474  , 0.06437423080205917  , 0.03073844313621521   , 0.07694053649902344   , 0.03073844313621521    , 0.05180792510509491    ,                2,                1,   0.5
       60, H        ,        6, gnnexplainer,             0.9, -0.1212349608540535    , -0.1474975347518921   , -0.026881366968154907 , -0.10564631968736649   , 0.015588641166687012  , 0.041851215064525604  , 0.07876495271921158  , 0.026262573897838593  , 0.09435359388589859   , 0.026262573897838593   , 0.06317631155252457    ,                2,                1,   0.5
       60, H        ,        7, gnnexplainer,             0.9, -0.13311204314231873   , -0.1414089798927307   , -0.03420861065387726  , -0.13005854189395905   , 0.00305350124835968   , 0.011350437998771667  , 0.09584993124008179  , 0.008296936750411987  , 0.09890343248844147   , 0.008296936750411987   , 0.0927964299917221     ,                2,                1,   0.5
       60, H        ,        8, gnnexplainer,             0.9, -0.12041299045085907   , -0.02895701304078102  , -0.10916365683078766  , -0.11315438151359558   , 0.007258608937263489  , 0.08419736847281456   , 0.003990724682807922 , 0.09145597741007805   , 0.011249333620071411  , 0.07693875953555107    , -0.0032678842544555664 ,                2,                1,   0.5
