graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat
10,H,6,gnnexplainer,0.9,match_ig_baseline,scientific,-0.05451630800962448,-0.0503438301384449,-0.05480456352233887,-0.05026853457093239,0.004247773438692093,7.529556751251221e-05,0.004536028951406479,0.004172477871179581,0.000288255512714386,-0.004172477871179581,0.000288255512714386,33,4,0.8787878787878788
10,H,6,integrated_gradients,0.9,match_ig_baseline,scientific,-0.05451630800962448,-0.05460858345031738,-0.05231313407421112,-0.05026853457093239,0.004247773438692093,0.0043400488793849945,0.0020445995032787323,9.227544069290161e-05,0.0022031739354133606,9.227544069290161e-05,-0.0022031739354133606,33,4,0.8787878787878788
10,H,7,gnnexplainer,0.9,match_ig_baseline,scientific,-0.04886893182992935,-0.05400295555591583,-0.039211828261613846,-0.046680811792612076,0.002188120037317276,0.007322143763303757,0.00746898353099823,0.005134023725986481,0.009657103568315506,0.005134023725986481,0.005280863493680954,33,4,0.8787878787878788
10,H,7,integrated_gradients,0.9,match_ig_baseline,scientific,-0.04886893182992935,-0.05853627249598503,-0.04714856296777725,-0.046680811792612076,0.002188120037317276,0.011855460703372955,0.0004677511751651764,0.00966734066605568,0.0017203688621520996,0.00966734066605568,-0.0017203688621520996,33,4,0.8787878787878788
10,C,0,gnnexplainer,0.9,match_ig_baseline,scientific,-0.5910308361053467,-2.0358433723449707,-0.6959502100944519,-0.7767053842544556,0.1856745481491089,1.2591379880905151,0.08075517416000366,1.444812536239624,0.10491937398910522,1.0734634399414062,-0.10491937398910522,39,4,0.8974358974358975
10,C,0,integrated_gradients,0.9,match_ig_baseline,scientific,-0.5910308361053467,-2.3282856941223145,-0.6479878425598145,-0.7767053842544556,0.1856745481491089,1.5515803098678589,0.1287175416946411,1.7372548580169678,0.05695700645446777,1.36590576171875,-0.05695700645446777,39,4,0.8974358974358975
10,C,1,gnnexplainer,0.9,match_ig_baseline,scientific,-0.5910441279411316,-1.9679025411605835,-0.7983195185661316,-0.7707053422927856,0.17966121435165405,1.1971971988677979,0.027614176273345947,1.376858413219452,0.207275390625,1.0175359845161438,-0.1520470380783081,39,4,0.8974358974358975
10,C,1,integrated_gradients,0.9,match_ig_baseline,scientific,-0.5910441279411316,-2.3282971382141113,-0.6479974389076233,-0.7707053422927856,0.17966121435165405,1.5575917959213257,0.12270790338516235,1.7372530102729797,0.0569533109664917,1.3779305815696716,-0.0569533109664917,39,4,0.8974358974358975
10,C,2,gnnexplainer,0.9,match_ig_baseline,scientific,-0.5910332798957825,-1.7550630569458008,-1.2264991998672485,-0.7707053422927856,0.17967206239700317,0.9843577146530151,0.4557938575744629,1.1640297770500183,0.6354659199714661,0.804685652256012,0.2761217951774597,39,4,0.8974358974358975
10,C,2,integrated_gradients,0.9,match_ig_baseline,scientific,-0.5910332798957825,-2.328247547149658,-0.6479878425598145,-0.7707053422927856,0.17967206239700317,1.5575422048568726,0.12271749973297119,1.7372142672538757,0.05695456266403198,1.3778701424598694,-0.05695456266403198,39,4,0.8974358974358975
