graph_idx,node_type,node_idx,method,sparsity_target,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_edges_considered,k_edges,actual_sparsity_edge
50,H,0,gnnexplainer,0.7,-0.18866461515426636,-0.056174132972955704,-0.18071968853473663,-0.18572446703910828,0.002940148115158081,0.12955033406615257,0.005004778504371643,0.13249048218131065,0.007944926619529724,0.1266101859509945,0.002064630389213562,30,10,0.6666666666666667
50,H,1,gnnexplainer,0.7,-0.19408667087554932,-0.08124204725027084,-0.1851550042629242,-0.1745053380727768,0.019581332802772522,0.09326329082250595,0.0106496661901474,0.11284462362527847,0.008931666612625122,0.07368195801973343,-0.008931666612625122,30,10,0.6666666666666667
50,H,2,gnnexplainer,0.7,-0.13721123337745667,-0.05111543461680412,-0.10300314426422119,-0.1240059956908226,0.013205237686634064,0.07289056107401848,0.02100285142660141,0.08609579876065254,0.034208089113235474,0.059685323387384415,0.007797613739967346,30,10,0.6666666666666667
50,H,3,gnnexplainer,0.7,-0.06269896030426025,-0.07340081036090851,-0.054644204676151276,-0.029461706057190895,0.03323725424706936,0.04393910430371761,0.02518249861896038,0.010701850056648254,0.008054755628108978,0.010701850056648254,-0.008054755628108978,30,10,0.6666666666666667
50,H,4,gnnexplainer,0.7,-0.05592544749379158,-0.07837852835655212,-0.06656961888074875,-0.08866342157125473,0.03273797407746315,0.010284893214702606,0.02209380269050598,0.022453080862760544,0.010644171386957169,-0.022453080862760544,-0.010644171386957169,30,10,0.6666666666666667
50,H,5,gnnexplainer,0.7,-0.08462868630886078,-0.07071930915117264,-0.11049407720565796,-0.06410186737775803,0.020526818931102753,0.006617441773414612,0.04639220982789993,0.013909377157688141,0.02586539089679718,-0.013909377157688141,0.02586539089679718,30,10,0.6666666666666667
50,H,6,gnnexplainer,0.7,-0.33054494857788086,-0.13738715648651123,-0.38457220792770386,-0.3011716902256012,0.029373258352279663,0.16378453373908997,0.08340051770210266,0.19315779209136963,0.054027259349823,0.1344112753868103,0.054027259349823,30,10,0.6666666666666667
50,H,7,gnnexplainer,0.7,-0.3257949948310852,-0.14910869300365448,-0.3581674098968506,-0.362988144159317,0.03719314932823181,0.21387945115566254,0.004820734262466431,0.17668630182743073,0.03237241506576538,0.17668630182743073,-0.03237241506576538,30,10,0.6666666666666667
50,C,0,gnnexplainer,0.7,-3.4731967449188232,-1.2263957262039185,-3.2335071563720703,-3.638505220413208,0.16530847549438477,2.4121094942092896,0.4049980640411377,2.246801018714905,0.23968958854675293,2.246801018714905,0.23968958854675293,30,10,0.6666666666666667
50,C,1,gnnexplainer,0.7,-2.626781463623047,-2.254098653793335,-1.6429213285446167,-2.7032065391540527,0.07642507553100586,0.4491078853607178,1.060285210609436,0.3726828098297119,0.9838601350784302,0.3726828098297119,0.9838601350784302,30,10,0.6666666666666667
50,C,2,gnnexplainer,0.7,-2.6187326908111572,-1.8343340158462524,-2.12174391746521,-3.0836172103881836,0.46488451957702637,1.2492831945419312,0.9618732929229736,0.7843986749649048,0.49698877334594727,0.7843986749649048,0.49698877334594727,30,10,0.6666666666666667
50,C,3,gnnexplainer,0.7,-12.352452278137207,-9.257725715637207,-9.487947463989258,-11.829119682312012,0.5233325958251953,2.5713939666748047,2.341172218322754,3.0947265625,2.864504814147949,2.0480613708496094,1.8178396224975586,30,10,0.6666666666666667
50,C,4,gnnexplainer,0.7,-12.56570053100586,-8.285195350646973,-11.060582160949707,-12.671215057373047,0.1055145263671875,4.386019706726074,1.6106328964233398,4.280505180358887,1.5051183700561523,4.280505180358887,1.5051183700561523,30,10,0.6666666666666667
50,C,5,gnnexplainer,0.7,-1.2540905475616455,-1.9094326496124268,-0.7965402603149414,-1.9315294027328491,0.6774388551712036,0.022096753120422363,1.1349891424179077,0.6553421020507812,0.4575502872467041,-0.6553421020507812,0.4575502872467041,30,10,0.6666666666666667
170,H,0,gnnexplainer,0.7,-0.08065252006053925,-0.09897474199533463,-0.08786018192768097,-0.026961499825119972,0.05369102023541927,0.07201324217021465,0.060898682102561,0.01832222193479538,0.007207661867141724,0.01832222193479538,0.007207661867141724,42,13,0.6904761904761905
170,H,1,gnnexplainer,0.7,-0.08064423501491547,-0.11418449878692627,-0.07978297770023346,-0.027961499989032745,0.05268273502588272,0.08622299879789352,0.051821477711200714,0.0335402637720108,0.0008612573146820068,0.0335402637720108,-0.0008612573146820068,42,13,0.6904761904761905
170,H,2,gnnexplainer,0.7,-0.08063553273677826,-0.1124095618724823,-0.08266907930374146,-0.027961499989032745,0.052674032747745514,0.08444806188344955,0.05470757931470871,0.03177402913570404,0.002033546566963196,0.03177402913570404,0.002033546566963196,42,13,0.6904761904761905
170,H,3,gnnexplainer,0.7,-0.08062697947025299,-0.10623394697904587,-0.08738147467374802,-0.026961499825119972,0.05366547964513302,0.0792724471539259,0.060419974848628044,0.025606967508792877,0.006754495203495026,0.025606967508792877,0.006754495203495026,42,13,0.6904761904761905
170,H,4,gnnexplainer,0.7,-0.07791470736265182,-0.10551071912050247,-0.06587112694978714,-0.027961499989032745,0.04995320737361908,0.07754921913146973,0.037909626960754395,0.027596011757850647,0.012043580412864685,0.027596011757850647,-0.012043580412864685,42,13,0.6904761904761905
170,H,5,gnnexplainer,0.7,-0.07790467888116837,-0.08872628211975098,-0.0904812440276146,-0.026961499825119972,0.05094317905604839,0.061764782294631004,0.06351974420249462,0.010821603238582611,0.012576565146446228,0.010821603238582611,0.012576565146446228,42,13,0.6904761904761905
170,H,6,gnnexplainer,0.7,-0.07790350168943405,-0.1038435846567154,-0.07526716589927673,-0.026961499825119972,0.05094200186431408,0.07688208483159542,0.04830566607415676,0.02594008296728134,0.002636335790157318,0.02594008296728134,-0.002636335790157318,42,13,0.6904761904761905
170,H,7,gnnexplainer,0.7,-0.07790827751159668,-0.10768219828605652,-0.07324980199337006,-0.02896150015294552,0.04894677735865116,0.078720698133111,0.04428830184042454,0.02977392077445984,0.0046584755182266235,0.02977392077445984,-0.0046584755182266235,42,13,0.6904761904761905
170,H,8,gnnexplainer,0.7,-0.07964935898780823,-0.10209666937589645,-0.08560124039649963,-0.02691764011979103,0.0527317188680172,0.07517902925610542,0.0586836002767086,0.022447310388088226,0.005951881408691406,0.022447310388088226,0.005951881408691406,42,13,0.6904761904761905
170,H,9,gnnexplainer,0.7,-0.0796414166688919,-0.0989040732383728,-0.07089835405349731,-0.025917639955878258,0.05372377671301365,0.07298643328249454,0.04498071409761906,0.019262656569480896,0.008743062615394592,0.019262656569480896,-0.008743062615394592,42,13,0.6904761904761905
170,H,10,gnnexplainer,0.7,-0.07964157313108444,-0.0996585339307785,-0.08911482989788055,-0.025917639955878258,0.053723933175206184,0.07374089397490025,0.0631971899420023,0.02001696079969406,0.009473256766796112,0.02001696079969406,0.009473256766796112,42,13,0.6904761904761905
170,H,11,gnnexplainer,0.7,-0.07965811342000961,-0.10655686259269714,-0.07755720615386963,-0.02896150015294552,0.050696613267064095,0.07759536243975163,0.04859570600092411,0.02689874917268753,0.002100907266139984,0.02689874917268753,-0.002100907266139984,42,13,0.6904761904761905
170,C,0,gnnexplainer,0.7,-2.0284276008605957,-2.564720630645752,-1.6475269794464111,-2.175614595413208,0.1471869945526123,0.38910603523254395,0.5280876159667969,0.5362930297851562,0.38090062141418457,0.24191904067993164,0.38090062141418457,42,13,0.6904761904761905
170,C,1,gnnexplainer,0.7,-2.0285582542419434,-2.7389001846313477,-1.3348520994186401,-2.1761586666107178,0.14760041236877441,0.5627415180206299,0.8413065671920776,0.7103419303894043,0.6937061548233032,0.41514110565185547,0.6937061548233032,42,13,0.6904761904761905
170,C,2,gnnexplainer,0.7,-2.1927924156188965,-2.9890856742858887,-1.8364561796188354,-2.1926145553588867,0.00017786026000976562,0.796471118927002,0.35615837574005127,0.7962932586669922,0.35633623600006104,0.7962932586669922,0.3559805154800415,42,13,0.6904761904761905
