graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat,n_features_target,k_features_target
50,H,0,gnnexplainer,0.7,zero,scientific,-0.18866461515426636,-0.05228264257311821,-0.2526773512363434,-0.18572446703910828,0.002940148115158081,0.13344182446599007,0.06695288419723511,0.13638197258114815,0.06401273608207703,0.13050167635083199,0.06401273608207703,498,152,0.6947791164658634,33,10
50,H,0,integrated_gradients,0.7,zero,scientific,-0.18866461515426636,-0.10145750641822815,-0.1841416209936142,-0.18572446703910828,0.002940148115158081,0.08426696062088013,0.0015828460454940796,0.08720710873603821,0.004522994160652161,0.08132681250572205,-0.0013573020696640015,498,152,0.6947791164658634,33,10
50,H,1,gnnexplainer,0.7,zero,scientific,-0.19408667087554932,-0.03597588837146759,-0.2220369577407837,-0.1745053380727768,0.019581332802772522,0.1385294497013092,0.0475316196680069,0.15811078250408173,0.027950286865234375,0.11894811689853668,0.027950286865234375,498,152,0.6947791164658634,33,10
50,H,1,integrated_gradients,0.7,zero,scientific,-0.19408667087554932,-0.10998415946960449,-0.17997854948043823,-0.1745053380727768,0.019581332802772522,0.0645211786031723,0.005473211407661438,0.08410251140594482,0.014108121395111084,0.04493984580039978,-0.014108121395111084,498,152,0.6947791164658634,33,10
50,H,2,gnnexplainer,0.7,zero,scientific,-0.13721123337745667,-0.05491172522306442,-0.20237571001052856,-0.1240059956908226,0.013205237686634064,0.06909427046775818,0.07836971431970596,0.08229950815439224,0.0651644766330719,0.055889032781124115,0.0651644766330719,498,152,0.6947791164658634,33,10
50,H,2,integrated_gradients,0.7,zero,scientific,-0.13721123337745667,-0.10995311290025711,-0.14716017246246338,-0.1240059956908226,0.013205237686634064,0.01405288279056549,0.023154176771640778,0.027258120477199554,0.009948939085006714,0.000847645103931427,0.009948939085006714,498,152,0.6947791164658634,33,10
50,H,3,gnnexplainer,0.7,zero,scientific,-0.06269896030426025,-0.2555534839630127,0.007994450628757477,-0.029461706057190895,0.03323725424706936,0.2260917779058218,0.03745615668594837,0.19285452365875244,0.07069341093301773,0.19285452365875244,0.004218902438879013,498,152,0.6947791164658634,33,10
50,H,3,integrated_gradients,0.7,zero,scientific,-0.06269896030426025,-0.08871138095855713,-0.08359888195991516,-0.029461706057190895,0.03323725424706936,0.059249674901366234,0.054137175902724266,0.026012420654296875,0.020899921655654907,0.026012420654296875,0.020899921655654907,498,152,0.6947791164658634,33,10
50,H,4,gnnexplainer,0.7,zero,scientific,-0.05592544749379158,-0.035933203995227814,-0.23299574851989746,-0.08866342157125473,0.03273797407746315,0.052730217576026917,0.14433232694864273,0.019992243498563766,0.17707030102610588,0.019992243498563766,0.11159435287117958,498,152,0.6947791164658634,33,10
50,H,4,integrated_gradients,0.7,zero,scientific,-0.05592544749379158,-0.08151578158140182,-0.07538965344429016,-0.08866342157125473,0.03273797407746315,0.007147639989852905,0.013273768126964569,0.025590334087610245,0.01946420595049858,-0.025590334087610245,-0.01946420595049858,498,152,0.6947791164658634,33,10
50,H,5,gnnexplainer,0.7,zero,scientific,-0.08462868630886078,-0.27315425872802734,-0.021691299974918365,-0.06410186737775803,0.020526818931102753,0.20905239135026932,0.04241056740283966,0.18852557241916656,0.06293738633394241,0.18852557241916656,0.021883748471736908,498,152,0.6947791164658634,33,10
50,H,5,integrated_gradients,0.7,zero,scientific,-0.08462868630886078,-0.0922074094414711,-0.10134921967983246,-0.06410186737775803,0.020526818931102753,0.028105542063713074,0.03724735230207443,0.007578723132610321,0.01672053337097168,0.007578723132610321,0.01672053337097168,498,152,0.6947791164658634,33,10
50,H,6,gnnexplainer,0.7,zero,scientific,-0.33054494857788086,-0.11873100697994232,-0.47663381695747375,-0.3011716902256012,0.029373258352279663,0.18244068324565887,0.17546212673187256,0.21181394159793854,0.1460888683795929,0.1530674248933792,0.1460888683795929,498,152,0.6947791164658634,33,10
50,H,6,integrated_gradients,0.7,zero,scientific,-0.33054494857788086,-0.11890469491481781,-0.2913689911365509,-0.3011716902256012,0.029373258352279663,0.1822669953107834,0.009802699089050293,0.21164025366306305,0.039175957441329956,0.15289373695850372,-0.01957055926322937,498,152,0.6947791164658634,33,10
50,H,7,gnnexplainer,0.7,zero,scientific,-0.3257949948310852,-0.08277222514152527,-0.5807527303695679,-0.362988144159317,0.03719314932823181,0.28021591901779175,0.21776458621025085,0.24302276968955994,0.25495773553848267,0.24302276968955994,0.18057143688201904,498,152,0.6947791164658634,33,10
50,H,7,integrated_gradients,0.7,zero,scientific,-0.3257949948310852,-0.09717302024364471,-0.31947779655456543,-0.362988144159317,0.03719314932823181,0.2658151239156723,0.04351034760475159,0.2286219745874405,0.006317198276519775,0.2286219745874405,0.006317198276519775,498,152,0.6947791164658634,33,10
50,C,0,gnnexplainer,0.7,zero,scientific,-3.4731967449188232,-1.4837590456008911,-6.918492794036865,-3.638505220413208,0.16530847549438477,2.154746174812317,3.2799875736236572,1.9894376993179321,3.445296049118042,1.9894376993179321,3.1146790981292725,498,152,0.6947791164658634,39,12
50,C,0,integrated_gradients,0.7,zero,scientific,-3.4731967449188232,-5.418745517730713,-2.881772041320801,-3.638505220413208,0.16530847549438477,1.7802402973175049,0.7567331790924072,1.9455487728118896,0.5914247035980225,1.6149318218231201,0.5914247035980225,498,152,0.6947791164658634,39,12
50,C,1,gnnexplainer,0.7,zero,scientific,-2.626781463623047,-6.96042013168335,-2.1146397590637207,-2.7032065391540527,0.07642507553100586,4.257213592529297,0.588566780090332,4.333638668060303,0.5121417045593262,4.180788516998291,0.5121417045593262,498,152,0.6947791164658634,39,12
50,C,1,integrated_gradients,0.7,zero,scientific,-2.626781463623047,-5.405344486236572,-2.289069175720215,-2.7032065391540527,0.07642507553100586,2.7021379470825195,0.4141373634338379,2.7785630226135254,0.33771228790283203,2.6257128715515137,0.33771228790283203,498,152,0.6947791164658634,39,12
50,C,2,gnnexplainer,0.7,zero,scientific,-2.6187326908111572,-1.614778995513916,-6.126590251922607,-3.0836172103881836,0.46488451957702637,1.4688382148742676,3.042973041534424,1.0039536952972412,3.50785756111145,1.0039536952972412,2.5780885219573975,498,152,0.6947791164658634,39,12
50,C,2,integrated_gradients,0.7,zero,scientific,-2.6187326908111572,-4.897062301635742,-2.0428388118743896,-3.0836172103881836,0.46488451957702637,1.8134450912475586,1.040778398513794,2.278329610824585,0.5758938789367676,1.3485605716705322,0.5758938789367676,498,152,0.6947791164658634,39,12
50,C,3,gnnexplainer,0.7,zero,scientific,-12.352452278137207,-3.997875928878784,-13.619096755981445,-11.829119682312012,0.5233325958251953,7.8312437534332275,1.7899770736694336,8.354576349258423,1.2666444778442383,7.307911157608032,1.2666444778442383,498,152,0.6947791164658634,39,12
50,C,3,integrated_gradients,0.7,zero,scientific,-12.352452278137207,-5.258354663848877,-10.895115852355957,-11.829119682312012,0.5233325958251953,6.570765018463135,0.9340038299560547,7.09409761428833,1.45733642578125,6.0474324226379395,0.4106712341308594,498,152,0.6947791164658634,39,12
50,C,4,gnnexplainer,0.7,zero,scientific,-12.56570053100586,-5.296144962310791,-15.432232856750488,-12.671215057373047,0.1055145263671875,7.375070095062256,2.7610177993774414,7.269555568695068,2.866532325744629,7.269555568695068,2.655503273010254,498,152,0.6947791164658634,39,12
50,C,4,integrated_gradients,0.7,zero,scientific,-12.56570053100586,-4.995513916015625,-12.753804206848145,-12.671215057373047,0.1055145263671875,7.675701141357422,0.08258914947509766,7.570186614990234,0.18810367584228516,7.570186614990234,-0.022925376892089844,498,152,0.6947791164658634,39,12
50,C,5,gnnexplainer,0.7,zero,scientific,-1.2540905475616455,-5.745292663574219,-0.3329053521156311,-1.9315294027328491,0.6774388551712036,3.8137632608413696,1.598624050617218,4.491202116012573,0.9211851954460144,3.136324405670166,0.9211851954460144,498,152,0.6947791164658634,39,12
