method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,72,15,4.7676663183503685,2.948608339513196,72,2.429092879821029,2.1823276769419975,72,4.497423976659775,2.960078086945338,72,1.7800666055538588,1.8464574490649608,72,0.6947781997504401,0.0004480382726239488,72
integrated_gradients,C,66,13,3.439028073892449,2.672099559668973,66,0.4063087266051408,0.4136856443862399,66,3.089045965761849,2.726781992100702,66,0.10207144035534425,0.3457263013610485,66,0.6947828232868906,0.00044666428175438034,66
gnnexplainer,H,129,15,0.10828674691476563,0.06326966940175073,129,0.08934480971259665,0.06204201243223719,129,0.09844115798094476,0.06175424782753899,129,0.035947835430242985,0.07156015786064787,129,0.6948815186640523,0.0004071283228635939,129
integrated_gradients,H,115,13,0.0561618860649026,0.06406527017848047,115,0.021014897525310515,0.015114986708686462,115,0.03836584444279256,0.06828891503163756,115,0.005260836851337681,0.02062932704668042,115,0.6948842942266634,0.0004027679624054568,115
