method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,66,13,4.719834546699668,2.9531220260384115,66,2.5549057246834943,2.226259678635511,66,4.437654177799369,2.947843059885943,66,1.9101809731712847,1.8506935720324813,66,0.6947828232868906,0.00044666428175438034,66
integrated_gradients,C,66,13,3.439028073892449,2.672099559668973,66,0.4063087266051408,0.4136856443862399,66,3.089045965761849,2.726781992100702,66,0.10207144035534425,0.3457263013610485,66,0.6947828232868906,0.00044666428175438034,66
gnnexplainer,H,115,13,0.10974711947467015,0.0647007054359802,115,0.09034608029153036,0.06299076695945494,115,0.10046675237624542,0.06338672359827126,115,0.038557268318760655,0.07426847628384263,115,0.6948842942266634,0.0004027679624054568,115
integrated_gradients,H,115,13,0.0561618860649026,0.06406527017848047,115,0.021014897525310515,0.015114986708686462,115,0.03836584444279256,0.06828891503163756,115,0.005260836851337681,0.02062932704668042,115,0.6948842942266634,0.0004027679624054568,115
