method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,72,15,1.8436371079749532,1.9588642928681654,72,1.939236526377499,1.7063186660243452,72,1.5894315383500524,2.0477613091940823,72,1.3176073288131092,1.6770551331308106,72,0.8855827405520375,0.0011891780545632406,72
integrated_gradients,C,66,13,3.1979594361601453,2.518152875507952,66,0.6774356805465438,0.7881644442233976,66,2.873525952299436,2.5774414863958675,66,0.39338130549047934,0.7259898881413048,66,0.8857401142545951,0.0010204495455715672,66
gnnexplainer,H,129,15,0.04532843868630801,0.031053225751018678,129,0.043364671946958054,0.042908007016992364,129,0.03531606267242469,0.035342308006850336,129,0.01169765368103981,0.0474214326239789,129,0.8853370789578471,0.00123870296398113,129
integrated_gradients,H,115,13,0.04901490872320922,0.05112702632288488,115,0.029190822496362356,0.02539397425379767,115,0.03219563760187315,0.057597425858063794,115,0.009681868294010992,0.027234394374681753,115,0.8855700445444985,0.0009848756143986703,115
