graph_idx,node_type,node_idx,method,sparsity_target,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_edges_considered,k_edges,actual_sparsity_edge
50,H,0,gnnexplainer,0.7,-0.18866461515426636,-0.06827717274427414,-0.18248677253723145,-0.18572446703910828,0.002940148115158081,0.11744729429483414,0.003237694501876831,0.12038744240999222,0.006177842617034912,0.11450714617967606,0.00029754638671875,30,10,0.6666666666666667
50,H,1,gnnexplainer,0.7,-0.19408667087554932,-0.0893329307436943,-0.19233641028404236,-0.1745053380727768,0.019581332802772522,0.08517240732908249,0.017831072211265564,0.10475374013185501,0.001750260591506958,0.06559107452630997,-0.001750260591506958,30,10,0.6666666666666667
50,H,2,gnnexplainer,0.7,-0.13721123337745667,-0.045974791049957275,-0.102724090218544,-0.1240059956908226,0.013205237686634064,0.07803120464086533,0.021281905472278595,0.09123644232749939,0.03448714315891266,0.06482596695423126,0.008076667785644531,30,10,0.6666666666666667
50,H,3,gnnexplainer,0.7,-0.06269896030426025,-0.09416650980710983,-0.060422517359256744,-0.029461706057190895,0.03323725424706936,0.06470480374991894,0.03096081130206585,0.03146754950284958,0.0022764429450035095,0.03146754950284958,-0.0022764429450035095,30,10,0.6666666666666667
50,H,4,gnnexplainer,0.7,-0.05592544749379158,-0.09813854843378067,-0.05282621830701828,-0.08866342157125473,0.03273797407746315,0.00947512686252594,0.03583720326423645,0.04221310093998909,0.0030992291867733,-0.02326284721493721,0.0030992291867733,30,10,0.6666666666666667
50,H,5,gnnexplainer,0.7,-0.08462868630886078,-0.10946900397539139,-0.10303711146116257,-0.06410186737775803,0.020526818931102753,0.04536713659763336,0.03893524408340454,0.02484031766653061,0.01840842515230179,0.02484031766653061,0.01840842515230179,30,10,0.6666666666666667
50,H,6,gnnexplainer,0.7,-0.33054494857788086,-0.14433720707893372,-0.28593817353248596,-0.3011716902256012,0.029373258352279663,0.15683448314666748,0.015233516693115234,0.18620774149894714,0.0446067750453949,0.12746122479438782,-0.014139741659164429,30,10,0.6666666666666667
50,H,7,gnnexplainer,0.7,-0.3257949948310852,-0.14356109499931335,-0.3554038405418396,-0.362988144159317,0.03719314932823181,0.21942704916000366,0.007584303617477417,0.18223389983177185,0.029608845710754395,0.18223389983177185,-0.029608845710754395,30,10,0.6666666666666667
50,C,0,gnnexplainer,0.7,-3.4731967449188232,-1.551348328590393,-4.237433910369873,-3.638505220413208,0.16530847549438477,2.087156891822815,0.598928689956665,1.9218484163284302,0.7642371654510498,1.9218484163284302,0.4336202144622803,30,10,0.6666666666666667
50,C,1,gnnexplainer,0.7,-2.626781463623047,-2.2782740592956543,-1.629522681236267,-2.7032065391540527,0.07642507553100586,0.42493247985839844,1.0736838579177856,0.3485074043273926,0.9972587823867798,0.3485074043273926,0.9972587823867798,30,10,0.6666666666666667
50,C,2,gnnexplainer,0.7,-2.6187326908111572,-2.207750082015991,-3.806727409362793,-3.0836172103881836,0.46488451957702637,0.8758671283721924,0.7231101989746094,0.410982608795166,1.1879947185516357,0.410982608795166,0.258225679397583,30,10,0.6666666666666667
50,C,3,gnnexplainer,0.7,-12.352452278137207,-9.235188484191895,-9.515867233276367,-11.829119682312012,0.5233325958251953,2.593931198120117,2.3132524490356445,3.1172637939453125,2.83658504486084,2.070598602294922,1.7899198532104492,30,10,0.6666666666666667
50,C,4,gnnexplainer,0.7,-12.56570053100586,-9.486861228942871,-12.033369064331055,-12.671215057373047,0.1055145263671875,3.184353828430176,0.6378459930419922,3.0788393020629883,0.5323314666748047,3.0788393020629883,0.5323314666748047,30,10,0.6666666666666667
50,C,5,gnnexplainer,0.7,-1.2540905475616455,-1.9625749588012695,-0.9999886155128479,-1.9315294027328491,0.6774388551712036,0.03104555606842041,0.9315407872200012,0.708484411239624,0.2541019320487976,-0.6463932991027832,0.2541019320487976,30,10,0.6666666666666667
170,H,0,gnnexplainer,0.7,-0.08065252006053925,-0.11393779516220093,-0.09101110696792603,-0.026961499825119972,0.05369102023541927,0.08697629533708096,0.06404960714280605,0.03328527510166168,0.01035858690738678,0.03328527510166168,0.01035858690738678,42,13,0.6904761904761905
170,H,1,gnnexplainer,0.7,-0.08064423501491547,-0.1020238846540451,-0.08612387627363205,-0.027961499989032745,0.05268273502588272,0.07406238466501236,0.058162376284599304,0.02137964963912964,0.005479641258716583,0.02137964963912964,0.005479641258716583,42,13,0.6904761904761905
170,H,2,gnnexplainer,0.7,-0.08063553273677826,-0.10163867473602295,-0.08357512205839157,-0.027961499989032745,0.052674032747745514,0.0736771747469902,0.055613622069358826,0.02100314199924469,0.0029395893216133118,0.02100314199924469,0.0029395893216133118,42,13,0.6904761904761905
170,H,3,gnnexplainer,0.7,-0.08062697947025299,-0.09722685813903809,-0.08306934684515,-0.026961499825119972,0.05366547964513302,0.07026535831391811,0.05610784702003002,0.016599878668785095,0.002442367374897003,0.016599878668785095,0.002442367374897003,42,13,0.6904761904761905
170,H,4,gnnexplainer,0.7,-0.07791470736265182,-0.10268274694681168,-0.08163388073444366,-0.027961499989032745,0.04995320737361908,0.07472124695777893,0.05367238074541092,0.02476803958415985,0.0037191733717918396,0.02476803958415985,0.0037191733717918396,42,13,0.6904761904761905
170,H,5,gnnexplainer,0.7,-0.07790467888116837,-0.1060895174741745,-0.08058209717273712,-0.026961499825119972,0.05094317905604839,0.07912801764905453,0.05362059734761715,0.028184838593006134,0.002677418291568756,0.028184838593006134,0.002677418291568756,42,13,0.6904761904761905
170,H,6,gnnexplainer,0.7,-0.07790350168943405,-0.10183091461658478,-0.0770493894815445,-0.026961499825119972,0.05094200186431408,0.0748694147914648,0.05008788965642452,0.023927412927150726,0.0008541122078895569,0.023927412927150726,-0.0008541122078895569,42,13,0.6904761904761905
170,H,7,gnnexplainer,0.7,-0.07790827751159668,-0.09953685849905014,-0.08520429581403732,-0.02896150015294552,0.04894677735865116,0.07057535834610462,0.056242795661091805,0.02162858098745346,0.007296018302440643,0.02162858098745346,0.007296018302440643,42,13,0.6904761904761905
170,H,8,gnnexplainer,0.7,-0.07964935898780823,-0.11968514323234558,-0.07074467837810516,-0.02691764011979103,0.0527317188680172,0.09276750311255455,0.04382703825831413,0.040035784244537354,0.008904680609703064,0.040035784244537354,-0.008904680609703064,42,13,0.6904761904761905
170,H,9,gnnexplainer,0.7,-0.0796414166688919,-0.10964605212211609,-0.09676802158355713,-0.025917639955878258,0.05372377671301365,0.08372841216623783,0.07085038162767887,0.030004635453224182,0.017126604914665222,0.030004635453224182,0.017126604914665222,42,13,0.6904761904761905
170,H,10,gnnexplainer,0.7,-0.07964157313108444,-0.11216063052415848,-0.07298803329467773,-0.025917639955878258,0.053723933175206184,0.08624299056828022,0.04707039333879948,0.032519057393074036,0.006653539836406708,0.032519057393074036,-0.006653539836406708,42,13,0.6904761904761905
170,H,11,gnnexplainer,0.7,-0.07965811342000961,-0.10402251034975052,-0.09178844094276428,-0.02896150015294552,0.050696613267064095,0.075061010196805,0.06282694078981876,0.024364396929740906,0.01213032752275467,0.024364396929740906,0.01213032752275467,42,13,0.6904761904761905
