graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat,n_features_target,k_features_target
50,H,0,gnnexplainer,0.7,match_ig_baseline,scientific,-0.18866461515426636,-0.06527587026357651,-0.26437246799468994,-0.18572446703910828,0.002940148115158081,0.12044859677553177,0.07864800095558167,0.12338874489068985,0.07570785284042358,0.11750844866037369,0.07570785284042358,498,152,0.6947791164658634,33,10
50,H,0,integrated_gradients,0.7,match_ig_baseline,scientific,-0.18866461515426636,-0.08867904543876648,-0.187132328748703,-0.18572446703910828,0.002940148115158081,0.0970454216003418,0.0014078617095947266,0.09998556971549988,0.0015322864055633545,0.09410527348518372,-0.0015322864055633545,498,152,0.6947791164658634,33,10
50,H,1,gnnexplainer,0.7,match_ig_baseline,scientific,-0.19408667087554932,-0.06938957422971725,-0.24887120723724365,-0.1745053380727768,0.019581332802772522,0.10511576384305954,0.07436586916446686,0.12469709664583206,0.054784536361694336,0.08553443104028702,0.054784536361694336,498,152,0.6947791164658634,33,10
50,H,1,integrated_gradients,0.7,match_ig_baseline,scientific,-0.19408667087554932,-0.1012013703584671,-0.18437090516090393,-0.1745053380727768,0.019581332802772522,0.07330396771430969,0.009865567088127136,0.09288530051708221,0.009715765714645386,0.05372263491153717,-0.009715765714645386,498,152,0.6947791164658634,33,10
50,H,2,gnnexplainer,0.7,match_ig_baseline,scientific,-0.13721123337745667,-0.04618922993540764,-0.2281341850757599,-0.1240059956908226,0.013205237686634064,0.07781676575541496,0.10412818938493729,0.09102200344204903,0.09092295169830322,0.0646115280687809,0.09092295169830322,498,152,0.6947791164658634,33,10
50,H,2,integrated_gradients,0.7,match_ig_baseline,scientific,-0.13721123337745667,-0.09528495371341705,-0.1278945654630661,-0.1240059956908226,0.013205237686634064,0.028721041977405548,0.0038885697722434998,0.04192627966403961,0.009316667914390564,0.015515804290771484,-0.009316667914390564,498,152,0.6947791164658634,33,10
50,H,3,gnnexplainer,0.7,match_ig_baseline,scientific,-0.06269896030426025,-0.1715269684791565,-0.01691567152738571,-0.029461706057190895,0.03323725424706936,0.1420652624219656,0.012546034529805183,0.10882800817489624,0.04578328877687454,0.10882800817489624,-0.020691219717264175,498,152,0.6947791164658634,33,10
50,H,3,integrated_gradients,0.7,match_ig_baseline,scientific,-0.06269896030426025,-0.08363445103168488,-0.06431776285171509,-0.029461706057190895,0.03323725424706936,0.05417274497449398,0.03485605679452419,0.02093549072742462,0.001618802547454834,0.02093549072742462,0.001618802547454834,498,152,0.6947791164658634,33,10
50,H,4,gnnexplainer,0.7,match_ig_baseline,scientific,-0.05592544749379158,-0.02469250187277794,-0.16046404838562012,-0.08866342157125473,0.03273797407746315,0.06397091969847679,0.07180062681436539,0.03123294562101364,0.10453860089182854,0.03123294562101364,0.03906265273690224,498,152,0.6947791164658634,33,10
50,H,4,integrated_gradients,0.7,match_ig_baseline,scientific,-0.05592544749379158,-0.07697448879480362,-0.05516783893108368,-0.08866342157125473,0.03273797407746315,0.01168893277645111,0.03349558264017105,0.02104904130101204,0.000757608562707901,-0.02104904130101204,0.000757608562707901,498,152,0.6947791164658634,33,10
50,H,5,gnnexplainer,0.7,match_ig_baseline,scientific,-0.08462868630886078,-0.2295750081539154,-0.01359633356332779,-0.06410186737775803,0.020526818931102753,0.16547314077615738,0.05050553381443024,0.14494632184505463,0.07103235274553299,0.14494632184505463,0.029978714883327484,498,152,0.6947791164658634,33,10
50,H,5,integrated_gradients,0.7,match_ig_baseline,scientific,-0.08462868630886078,-0.08675350248813629,-0.08101047575473785,-0.06410186737775803,0.020526818931102753,0.022651635110378265,0.016908608376979828,0.0021248161792755127,0.003618210554122925,0.0021248161792755127,-0.003618210554122925,498,152,0.6947791164658634,33,10
