graph_idx,compound,target_node_type,node_idx,edge_idx,edge_importance_mean,edge_variance
0,1,H,0,12,0.0,0.0
0,1,H,0,13,0.0,0.0
0,1,H,0,14,0.23793103247880937,0.1212166846228534
0,1,H,0,15,0.7596254006028176,0.11804416422816917
0,1,H,0,16,0.7596174508333207,0.11834578517800518
0,1,H,0,17,0.41371727362275124,0.1806216595868
0,1,H,0,18,0.0,0.0
0,1,H,0,19,0.0,0.0
0,1,H,1,0,0.4149608865380287,0.1825799068024832
0,1,H,1,1,0.4143099501729012,0.17619751417418628
0,1,H,1,2,0.0,0.0
0,1,H,1,3,0.4063555240631104,0.18655059133308666
0,1,H,1,4,0.0,0.0
0,1,H,1,5,0.0,0.0
0,1,H,1,6,0.0,0.0
0,1,H,1,7,0.0,0.0
0,1,H,1,8,0.5905302554368973,0.17879311018341998
0,1,H,1,9,0.4138623774051666,0.17741874905352578
0,1,H,1,10,0.41537039130926134,0.17663511719995442
0,1,H,1,11,0.0,0.0
0,1,H,1,12,0.0,0.0
0,1,H,1,13,0.0,0.0
0,1,H,1,14,0.4156538531184196,0.18630308487320382
0,1,H,1,15,0.4121634975075722,0.17820628780748904
0,1,H,1,16,0.4077348120510578,0.18351454511364115
0,1,H,1,17,0.41462140083312987,0.17677455080331134
0,1,H,1,18,0.0,0.0
0,1,H,1,19,0.0,0.0
0,1,H,2,0,0.4147353947162628,0.18024306885573416
0,1,H,2,1,0.41302613019943235,0.17794840674939452
0,1,H,2,2,0.0,0.0
0,1,H,2,3,0.40982425436377523,0.1798673139927316
0,1,H,2,4,0.0,0.0
0,1,H,2,5,0.0,0.0
0,1,H,2,6,0.0,0.0
0,1,H,2,7,0.0,0.0
0,1,H,2,8,0.06243034675717354,0.00010360190386639934
0,1,H,2,9,0.23855573534965516,0.11917469957997082
0,1,H,2,10,0.41553988605737685,0.17875637563122757
0,1,H,2,11,0.0,0.0
0,1,H,2,12,0.0,0.0
0,1,H,2,13,0.0,0.0
0,1,H,2,14,0.41216770336031916,0.1816331770573861
0,1,H,2,15,0.5950397565960884,0.18237912396364897
0,1,H,2,16,0.24292077422142028,0.11830694849074844
0,1,H,2,17,0.06975520327687264,1.8676735223102094e-05
0,1,H,2,18,0.0,0.0
0,1,H,2,19,0.0,0.0
0,1,H,3,0,0.9270153880119324,2.4503640880766397e-05
