run_name,feature_key,feature_name,node_type,drop_indices,drop_count,in_dim_H,in_dim_C,in_dim_Others,status,error,wandb_error,wandb_enabled,wandb_active,test_mae_H,test_mae_C,test_mse_H,test_mse_C,seed,baseline_test_mae_H,baseline_test_mae_C,groundtruth_H_pred,groundtruth_C_pred,ablation_mode,ablation_node_type,ablation_feature_key,ablation_feature_name,ablation_drop_indices,run_status
all_features_on,all_features_on,all_features_on,all,[],0,33,39,16,ok,,,True,True,0.03997879753510157,0.6593924895922343,0.0041329624294303355,0.9283927710851033,7,0.03997879753510157,0.6593924895922343,0.0,0.0,drop_column,all,all_features_on,all_features_on,[],ok
drop_nodetype_onehot_Others,nodetype_onehot_Others,nodetype_onehot,Others,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,33,39,3,ok,,,True,True,0.04069728595515092,0.6457009460528692,0.004564889550286656,1.030376972456773,7,0.03997879753510157,0.6593924895922343,0.0007184884200493527,-0.01369154353936508,drop_column,Others,nodetype_onehot_Others,nodetype_onehot,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",ok
drop_mass_Others,mass_Others,mass,Others,[13],1,33,39,15,ok,,,True,True,0.041786699841419854,0.6832688470681508,0.004608181720832363,1.0241290373603502,7,0.03997879753510157,0.6593924895922343,0.0018079023063182834,0.023876357475916543,drop_column,Others,mass_Others,mass,[13],ok
drop_formal_charge_Others,formal_charge_Others,formal_charge,Others,[14],1,33,39,15,ok,,,True,True,0.03987581516305606,0.6382218025128047,0.0038445735063093404,0.9003933794299761,7,0.03997879753510157,0.6593924895922343,-0.00010298237204551391,-0.021170687079429595,drop_column,Others,formal_charge_Others,formal_charge,[14],ok
drop_degree_Others,degree_Others,degree,Others,[15],1,33,39,15,ok,,,True,True,0.04208918376515309,0.6719820447762808,0.00394688909194277,1.082406286597252,7,0.03997879753510157,0.6593924895922343,0.0021103862300515183,0.012589555184046475,drop_column,Others,degree_Others,degree,[15],ok
