run_name,feature_key,feature_name,node_type,drop_indices,drop_count,in_dim_H,in_dim_C,in_dim_Others,status,error,wandb_error,wandb_enabled,wandb_active,test_mae_H,test_mae_C,test_mse_H,test_mse_C,seed,baseline_test_mae_H,baseline_test_mae_C,groundtruth_H_pred,groundtruth_C_pred,ablation_mode,ablation_node_type,ablation_feature_key,ablation_feature_name,ablation_drop_indices,run_status
all_features_on,all_features_on,all_features_on,all,[],0,33,39,16,ok,,,True,True,0.04285967480391264,0.8582369379202525,0.003930029898571471,1.6300555643439294,2,0.04285967480391264,0.8582369379202525,0.0,0.0,drop_column,all,all_features_on,all_features_on,[],ok
drop_nodetype_onehot_Others,nodetype_onehot_Others,nodetype_onehot,Others,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,33,39,3,ok,,,True,True,0.03802054647356272,0.7460524382193884,0.003031121433402101,1.406726980805397,2,0.04285967480391264,0.8582369379202525,-0.004839128330349919,-0.11218449970086408,drop_column,Others,nodetype_onehot_Others,nodetype_onehot,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",ok
drop_mass_Others,mass_Others,mass,Others,[13],1,33,39,15,ok,,,True,True,0.044122111052274704,0.8295460140705109,0.004298338256970359,1.6068634444475174,2,0.04285967480391264,0.8582369379202525,0.0012624362483620657,-0.02869092384974159,drop_column,Others,mass_Others,mass,[13],ok
drop_formal_charge_Others,formal_charge_Others,formal_charge,Others,[14],1,33,39,15,ok,,,True,True,0.03906266859422127,0.8193009972572327,0.0031581406929763033,1.3588711323340734,2,0.04285967480391264,0.8582369379202525,-0.003797006209691367,-0.03893594066301975,drop_column,Others,formal_charge_Others,formal_charge,[14],ok
drop_degree_Others,degree_Others,degree,Others,[15],1,33,39,15,ok,,,True,True,0.038789263566335046,0.7595021597544352,0.003116201643909638,1.302814077536265,2,0.04285967480391264,0.8582369379202525,-0.0040704112375775925,-0.09873477816581722,drop_column,Others,degree_Others,degree,[15],ok
