run_name,feature_key,feature_name,node_type,drop_indices,drop_count,in_dim_H,in_dim_C,in_dim_Others,status,error,wandb_error,wandb_enabled,wandb_active,test_mae_H,test_mae_C,test_mse_H,test_mse_C,seed,baseline_test_mae_H,baseline_test_mae_C,groundtruth_H_pred,groundtruth_C_pred,ablation_mode,ablation_node_type,ablation_feature_key,ablation_feature_name,ablation_drop_indices,run_status
all_features_on,all_features_on,all_features_on,all,[],0,33,39,16,ok,,,True,True,0.04201805559297403,0.9233933142820994,0.003428158909858515,2.062737821439902,6,0.04201805559297403,0.9233933142820994,0.0,0.0,drop_column,all,all_features_on,all_features_on,[],ok
drop_nodetype_onehot_Others,nodetype_onehot_Others,nodetype_onehot,Others,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,33,39,3,ok,,,True,True,0.04067314262191454,1.0352908873558044,0.003390103078369672,2.926643893321355,6,0.04201805559297403,0.9233933142820994,-0.0013449129710594865,0.11189757307370507,drop_column,Others,nodetype_onehot_Others,nodetype_onehot,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",ok
drop_mass_Others,mass_Others,mass,Others,[13],1,33,39,15,ok,,,True,True,0.04120536657671134,1.0044651110967,0.00322279370118243,2.844127981265386,6,0.04201805559297403,0.9233933142820994,-0.000812689016262691,0.08107179681460064,drop_column,Others,mass_Others,mass,[13],ok
drop_formal_charge_Others,formal_charge_Others,formal_charge,Others,[14],1,33,39,15,ok,,,True,True,0.04590437536438306,1.0048264594872793,0.004000731345343714,2.888820249885321,6,0.04201805559297403,0.9233933142820994,0.003886319771409033,0.08143314520517997,drop_column,Others,formal_charge_Others,formal_charge,[14],ok
drop_degree_Others,degree_Others,degree,Others,[15],1,33,39,15,ok,,,True,True,0.048021656473477684,1.0835427876313528,0.004643368202572068,3.4202139135201772,6,0.04201805559297403,0.9233933142820994,0.006003600880503654,0.16014947334925345,drop_column,Others,degree_Others,degree,[15],ok
