"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ablation_drop_indices","ablation_feature_key","ablation_feature_name","ablation_mode","ablation_node_type","batch_size","encoder_dropout","gnnlayer_dropout","hidden_dim","in_dim_dict.C","in_dim_dict.H","in_dim_dict.Others","loss_weight_C","loss_weight_H","lr","normalize_edge_features","normalize_node_features","num_epochs","num_gnn_layers","operator_type","optimizer","out_dim","output_detailed_predictions","output_dir","scheduler_factor","scheduler_patience","seed","split_ratio","weight_decay","epoch","run_status","test_mae_C","test_mae_H","test_mse_C","test_mse_H","train_mae_C","train_mae_H","train_mse_C","train_mse_H","val_mae_C","val_mae_H","val_mse_C","val_mse_H","val_score"
"drop_orb_charge_mull_d_C","finished","-","","","2026-03-08T19:44:57.000Z","167","","[28]","orb_charge_mull_d_C","orb_charge_mull_d","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","17","ok","0.985616759856542","0.044684255048632625","1.8174732975165049","0.004423584822022045","0.5952870028981796","0.029712347299433672","1.0054296245683845","0.0017198519512581138","0.6603640237024853","0.03322813806257078","0.7838720504726683","0.0019239899515274112","0.4963227021640965"
"drop_orb_charge_mull_p_C","finished","-","","","2026-03-08T19:39:50.000Z","305","","[27]","orb_charge_mull_p_C","orb_charge_mull_p","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","32","ok","0.798620359102885","0.04146588965008656","1.5885206628839177","0.0033661207649856805","0.5376104748249054","0.02568094304834421","0.7256715155192293","0.0012982220636779229","0.6520481465118272","0.031545691152236294","0.7458873287907668","0.001656737011009162","0.4837525290170951"
"drop_orb_charge_mull_s_C","finished","-","","","2026-03-08T19:33:36.000Z","372","","[26]","orb_charge_mull_s_C","orb_charge_mull_s","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","39","ok","0.8231227274735768","0.04282290570437909","1.5462006157636643","0.0034607527459350725","0.5105383502520048","0.024489772606354494","0.7476869685775959","0.0011839421897177369","0.6168809958866665","0.031191499770752026","0.7666700481304101","0.0017385127334689188","0.46439799679709337"
"drop_at_charge_loew_C","finished","-","","","2026-03-08T19:30:29.000Z","186","","[25]","at_charge_loew_C","at_charge_loew","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","19","ok","0.9265023664633432","0.0425542609890302","1.7788937324285508","0.0036444597454586376","0.5907373738747377","0.028385320122425377","0.9317317467412124","0.0015798285273530591","0.6925021463206836","0.034990300118391","0.8919391005166939","0.0023246837476368193","0.5212025737522968"
"drop_at_charge_mull_C","finished","-","","","2026-03-08T19:25:30.000Z","297","","[24]","at_charge_mull_C","at_charge_mull","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","31","ok","0.8329685175418854","0.045510036448637645","1.8803380865603685","0.004393106237985194","0.5455573746791252","0.025846649852509684","0.8813577402039217","0.0013126982500454268","0.6311662461076464","0.031436913686671425","0.7053120684410844","0.0016797366294278098","0.47276769148718034"
"drop_anisotropy_C","finished","-","","","2026-03-08T19:20:33.000Z","296","","[23]","anisotropy_C","anisotropy","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","31","ok","0.983323725859324","0.04689609485367934","2.177735104262829","0.004599698010521631","0.533135807284942","0.02581831886504705","0.8322953034536197","0.0012951595701116063","0.6295168644615582","0.030667226295918223","0.6606122981224741","0.0016526396644102144","0.4680945637103702"
"drop_asymmetry_C","finished","-","","","2026-03-08T19:12:13.000Z","498","","[22]","asymmetry_C","asymmetry","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","53","ok","0.8309387316306432","0.040194373813768225","1.5549263823529085","0.0032900063363679997","0.4777057322172018","0.02321940863934847","0.5753584408874695","0.0010721980491115784","0.5465702597584043","0.030779592453369073","0.5632066223238196","0.0016290244941566405","0.4271830921460475"
"drop_skew_C","finished","-","","","2026-03-08T19:08:28.000Z","223","","[21]","skew_C","skew","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","23","ok","1.0127846463521322","0.04124077533682187","2.3144497871398926","0.0035231121776935956","0.5704896783828736","0.027795217638978593","0.8551949656869356","0.00154628702703541","0.6405182534030506","0.03030182185715863","0.7909770444567714","0.0016662166541209444","0.4717682359873184"
"drop_span_C","finished","-","","","2026-03-08T19:05:38.000Z","169","","[20]","span_C","span","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","17","ok","1.0523922004302342","0.047001601109902064","2.009989725748698","0.004543478902584563","0.6250392316854917","0.030382615823585257","1.0858775991258711","0.0017555003085782607","0.6701835802623204","0.03265468922576734","0.8775196010512966","0.001866695934690402","0.4983652362599969"
"drop_shielding_para_C","finished","-","","","2026-03-08T18:59:34.000Z","363","","[19]","shielding_para_C","shielding_para","drop_column","C","2","0.1","0.1","128","38","33","16","1","10","0.0002","true","true","80","3","GraphConv","Adam","128","false","results","0.7","15","6","[0.7,0.15,0.15]","0.00005","38","ok","0.9540805927912396","0.04415833999713262","2.1058894181251526","0.0037651211954653264","0.5106227372701352","0.024827579652460723","0.7186203820931797","0.0011886855172297845","0.6091271873031344","0.03104467720591596","0.6693749048880169","0.0016504903086960049","0.459786979681147"
