"Name"                    , "State"   , "Notes", "User", "Tags", "Created"                 , "Runtime", "Sweep", "ablation_drop_indices"         , "ablation_feature_key", "ablation_feature_name", "ablation_mode", "ablation_node_type", "batch_size", "encoder_dropout", "gnnlayer_dropout", "hidden_dim", "in_dim_dict.C", "in_dim_dict.H", "in_dim_dict.Others", "loss_weight_C", "loss_weight_H", "lr"    , "normalize_edge_features", "normalize_node_features", "num_epochs", "num_gnn_layers", "operator_type", "optimizer", "out_dim", "output_detailed_predictions", "output_dir", "scheduler_factor", "scheduler_patience", "seed", "split_ratio"    , "weight_decay", "epoch", "run_status", "test_mae_C"        , "test_mae_H"          , "test_mse_C"        , "test_mse_H"           , "train_mae_C"        , "train_mae_H"         , "train_mse_C"       , "train_mse_H"          , "val_mae_C"         , "val_mae_H"           , "val_mse_C"         , "val_mse_H"            , "val_score"
"drop_at_charge_mull_C"   , "finished", "-"    , ""    , ""    , "2026-03-07T23:38:48.000Z", "355"    , ""     , "[24]"                          , "at_charge_mull_C"    , "at_charge_mull"       , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "38"   , "ok"        , "0.6700716360410055", "0.03861891118188699" , "1.393051474094391" , "0.0026328495513492575", "0.5084844467731623" , "0.025206249273167208", "0.6398723017481657", "0.001248723573427504" , "0.7838709111724581", "0.038112956072602955", "1.0788439853915146", "0.002798597074745755" , "0.5825002359492438"
"drop_anisotropy_C"       , "finished", "-"    , ""    , ""    , "2026-03-07T23:29:16.000Z", "571"    , ""     , "[23]"                          , "anisotropy_C"        , "anisotropy"           , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "62"   , "ok"        , "0.6067372431357702", "0.0385826896627744"  , "0.9244362239042918", "0.00275458899869894"  , "0.4720398839620443" , "0.022328102935392124", "0.5726268146172739", "0.001003269525961234" , "0.735003313422203" , "0.03647401101355042" , "0.9920648633901562", "0.0029304047718012173", "0.5498717117788536"
"drop_asymmetry_C"        , "finished", "-"    , ""    , ""    , "2026-03-07T23:21:41.000Z", "454"    , ""     , "[22]"                          , "asymmetry_C"         , "asymmetry"            , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "49"   , "ok"        , "0.5912560226519903", "0.03776301379005114" , "0.9096731821695964", "0.0027568428072845563", "0.4740755257698206" , "0.02381474529321377" , "0.5564523550237601", "0.0011557131676146618", "0.7533248324479376", "0.034160650654562884", "1.0241143516663993", "0.0025312586344495816", "0.5474656694967832"
"drop_skew_C"             , "finished", "-"    , ""    , ""    , "2026-03-07T23:15:27.000Z", "373"    , ""     , "[21]"                          , "skew_C"              , "skew"                 , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "40"   , "ok"        , "0.5932126131653785", "0.0359677883485953"  , "1.026906599029899" , "0.0022439218564735105", "0.511693798166055"  , "0.026277500594464633", "0.6813417730251183", "0.0014275357007640056", "0.7789224922657013", "0.036997598143560545", "1.220275497117213" , "0.0033721236067192095", "0.5744492368506534"
"drop_span_C"             , "finished", "-"    , ""    , ""    , "2026-03-07T23:07:51.000Z", "454"    , ""     , "[20]"                          , "span_C"              , "span"                 , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "49"   , "ok"        , "0.6241683814922968", "0.03734435609231392" , "1.1335800872246424", "0.0026793677887568873", "0.4880978261048977" , "0.02379595529001493" , "0.5904525708335523", "0.0011805143876475856", "0.8012861149651663", "0.03248970467331154" , "1.3044430251632415", "0.0021142309219742725", "0.5630915808491408"
"drop_shielding_para_C"   , "finished", "-"    , ""    , ""    , "2026-03-07T23:02:50.000Z", "300"    , ""     , "[19]"                          , "shielding_para_C"    , "shielding_para"       , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "32"   , "ok"        , "0.6503489098946253", "0.037808410674333576", "0.9934405057132244", "0.0027367503203762074", "0.5678399632068781" , "0.027162822952064184", "0.8176275938577376", "0.0014500486387763745", "0.8942141298736844", "0.037489658381257736", "1.7294569896800178", "0.0031032439371171806", "0.6345553568431309"
"drop_shielding_dia_C"    , "finished", "-"    , ""    , ""    , "2026-03-07T22:57:40.000Z", "308"    , ""     , "[18]"                          , "shielding_dia_C"     , "shielding_dia"        , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "33"   , "ok"        , "0.5925313127040863", "0.03759462495644887" , "0.8385436474780241", "0.0025127860244053106", "0.5487118874604885" , "0.026982875059430415", "0.7725522405367631", "0.0014374731056607114", "0.8742889323404857", "0.038170910054551706", "1.3651660561561585", "0.00301407211019458"  , "0.6279990164430014"
"drop_CNX_C"              , "finished", "-"    , ""    , ""    , "2026-03-07T22:51:25.000Z", "373"    , ""     , "[17]"                          , "CNX_C"               , "CN(X)"                , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "40"   , "ok"        , "0.5718613296747208", "0.036706047132611275", "0.7182321320970854", "0.002432589231369396" , "0.5275260107104595" , "0.026062545743412695", "0.7600576940981242", "0.0013943779187124724", "0.7627427092620305", "0.033977209856467586", "1.1373102317963328", "0.0027361257883187916", "0.5512574039133531"
"drop_shift_low_C"        , "finished", "-"    , ""    , ""    , "2026-03-07T22:43:33.000Z", "471"    , ""     , "[16]"                          , "shift_low_C"         , "shift_low"            , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "51"   , "ok"        , "0.6029926606019338", "0.03975380039463441" , "0.9151520199080307", "0.0029439750077047697", "0.4879054860885327" , "0.024259473907832917", "0.6134674366276998", "0.0012148326601331624", "1.0138994600091662", "0.04001174358917134" , "1.7367815511567253", "0.0037189099131085513", "0.7070084479504398"
"drop_degree_C"           , "finished", "-"    , ""    , ""    , "2026-03-07T22:37:20.000Z", "372"    , ""     , "[15]"                          , "degree_C"            , "degree"               , "drop_column"  , "C"                 , "2"         , "0.1"            , "0.1"             , "128"       , "38"           , "33"           , "16"                , "1"            , "10"           , "0.0002", "true"                   , "true"                   , "80"        , "3"             , "GraphConv"    , "Adam"     , "128"    , "false"                      , "results"   , "0.7"             , "15"                , "1"   , "[0.7,0.15,0.15]", "0.00005"     , "40"   , "ok"        , "0.5565856434901555", "0.03815670982003212" , "0.750321512122949" , "0.0024149042398979264", "0.5087401628265014" , "0.025164318066090343", "0.6582524660630868", "0.0012706738919279394", "0.7846869470817702", "0.035767557471990584", "1.2134848581893103", "0.002790396443327024" , "0.571181260900838"
