run_name,feature_key,feature_name,node_type,drop_indices,drop_count,in_dim_H,in_dim_C,in_dim_Others,status,error,wandb_error,wandb_enabled,wandb_active,test_mae_H,test_mae_C,test_mse_H,test_mse_C,seed,baseline_test_mae_H,baseline_test_mae_C,groundtruth_H_pred,groundtruth_C_pred,ablation_mode,ablation_node_type,ablation_feature_key,ablation_feature_name,ablation_drop_indices,run_status
all_features_on,all_features_on,all_features_on,all,[],0,33,39,16,ok,,,True,True,0.042388027409712474,0.8146484462420146,0.0036112635768949988,1.4542541646957396,3,0.042388027409712474,0.8146484462420146,0.0,0.0,drop_column,all,all_features_on,all_features_on,[],ok
drop_nodetype_onehot_Others,nodetype_onehot_Others,nodetype_onehot,Others,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,33,39,3,ok,,,True,True,0.0431427801027894,0.8783846815427144,0.00393774963527297,2.151254332512617,3,0.042388027409712474,0.8146484462420146,0.0007547526930769266,0.06373623530069983,drop_column,Others,nodetype_onehot_Others,nodetype_onehot,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",ok
drop_mass_Others,mass_Others,mass,Others,[13],1,33,39,15,ok,,,True,True,0.04395554907619953,0.801811515490214,0.0039232187487262616,1.3938668184479077,3,0.042388027409712474,0.8146484462420146,0.0015675216664870553,-0.01283693075180059,drop_column,Others,mass_Others,mass,[13],ok
drop_formal_charge_Others,formal_charge_Others,formal_charge,Others,[14],1,33,39,15,ok,,,True,True,0.041938807889819144,0.8657032080491384,0.0032368170054784665,1.6477272286017737,3,0.042388027409712474,0.8146484462420146,-0.0004492195198933305,0.05105476180712376,drop_column,Others,formal_charge_Others,formal_charge,[14],ok
drop_degree_Others,degree_Others,degree,Others,[15],1,33,39,15,ok,,,True,True,0.04195669118314981,0.8570018392801285,0.0033769545785617082,1.600289305150509,3,0.042388027409712474,0.8146484462420146,-0.0004313362265626619,0.04235339303811392,drop_column,Others,degree_Others,degree,[15],ok
