run_name,feature_key,feature_name,node_type,drop_indices,drop_count,in_dim_H,in_dim_C,in_dim_Others,status,error,wandb_error,wandb_enabled,wandb_active,test_mae_H,test_mae_C,test_mse_H,test_mse_C,seed,baseline_test_mae_H,baseline_test_mae_C,groundtruth_H_pred,groundtruth_C_pred,ablation_mode,ablation_node_type,ablation_feature_key,ablation_feature_name,ablation_drop_indices,run_status
all_features_on,all_features_on,all_features_on,all,[],0,33,39,16,ok,,,True,True,0.03873508165280024,0.7310131806135177,0.00284418722440023,1.1618649933238825,4,0.03873508165280024,0.7310131806135177,0.0,0.0,drop_column,all,all_features_on,all_features_on,[],ok
drop_nodetype_onehot_Others,nodetype_onehot_Others,nodetype_onehot,Others,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,33,39,3,ok,,,True,True,0.036593963534881674,0.7197873830795288,0.002592037457313078,1.0791776076952617,4,0.03873508165280024,0.7310131806135177,-0.002141118117918568,-0.01122579753398889,drop_column,Others,nodetype_onehot_Others,nodetype_onehot,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",ok
drop_mass_Others,mass_Others,mass,Others,[13],1,33,39,15,ok,,,True,True,0.040551479309797286,0.7728149193525314,0.003197571220031629,1.3051214946309726,4,0.03873508165280024,0.7310131806135177,0.0018163976569970444,0.041801738739013716,drop_column,Others,mass_Others,mass,[13],ok
drop_formal_charge_Others,formal_charge_Others,formal_charge,Others,[14],1,33,39,15,ok,,,True,True,0.04097202438861132,0.7244256045420965,0.0035598514364877094,1.2878087004522483,4,0.03873508165280024,0.7310131806135177,0.0022369427358110774,-0.006587576071421242,drop_column,Others,formal_charge_Others,formal_charge,[14],ok
drop_degree_Others,degree_Others,degree,Others,[15],1,33,39,15,ok,,,True,True,0.04072306053092083,0.7151007453600565,0.0035267070513994745,1.1560545394817987,4,0.03873508165280024,0.7310131806135177,0.0019879788781205845,-0.0159124352534612,drop_column,Others,degree_Others,degree,[15],ok
