method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,2,1,4.549469470977783,3.933729410171509,2,1.7563194036483765,0.5301767587661743,2,4.026136875152588,3.4103968143463135,2,1.5910109281539917,0.6954852342605591,2,0.48594377510040165,0.0,2
integrated_gradients,C,2,1,4.822799563407898,2.567834973335266,2,0.5243651866912842,0.11893963813781738,2,4.134158492088318,2.2098108530044556,2,0.0010325908660888672,0.40439295768737793,2,0.48594377510040165,0.0,2
gnnexplainer,H,2,1,0.23614809289574623,0.0203813798725605,2,0.19586265087127686,0.008303165435791016,2,0.20677483454346657,0.008991878479719162,2,0.15866950154304504,0.04549631476402283,2,0.48594377510040165,0.0,2
integrated_gradients,H,2,1,0.19323259592056274,0.003495723009109497,2,0.005385205149650574,0.003728315234184265,2,0.16385933756828308,0.025877535343170166,2,-0.005385205149650574,0.003728315234184265,2,0.48594377510040165,0.0,2
