method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,72,15,3.308529794216156,2.6441000189182295,72,1.511611811299291,1.6927917376289006,72,3.0359625269969306,2.6662638363028317,72,0.9216736398844255,1.6177287451268747,72,0.7887021248165872,0.0018942602671316534,72
integrated_gradients,C,66,13,3.379821436423244,3.0271136396031997,66,0.4308398950732116,0.5119508083211508,66,3.0283055671236734,3.0845179804638096,66,0.0548773884321704,0.543257515217106,66,0.7889150243223612,0.0018341687026833626,66
gnnexplainer,H,129,15,0.06998327975125276,0.06309853384647915,129,0.05368887231678002,0.0420476450975729,129,0.060591695007196696,0.06433595793200328,129,0.005920151031987612,0.04768484226771368,129,0.7887566640214918,0.0017572280585634412,129
integrated_gradients,H,115,13,0.056499603099149205,0.06361743096566623,115,0.011322616170281949,0.012903485852485734,115,0.037829755570577536,0.06904532456362632,115,-0.0005760778551516326,0.01208263667678104,115,0.7890575854739457,0.0016191307191457738,115
