method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,66,13,3.3850596352960123,2.706239283803496,66,1.5821143664193875,1.7315463568875709,66,3.0936495124390633,2.7343465135113614,66,0.984009963093382,1.6443120975885372,66,0.7889150243223612,0.0018341687026833626,66
integrated_gradients,C,66,13,3.379821436423244,3.0271136396031997,66,0.4308398950732116,0.5119508083211508,66,3.0283055671236734,3.0845179804638096,66,0.0548773884321704,0.543257515217106,66,0.7889150243223612,0.0018341687026833626,66
gnnexplainer,H,115,13,0.07388434014890505,0.06541828540183016,115,0.05309444426194481,0.040399560369871725,115,0.06464846895440765,0.06656363437293089,115,0.0075733726115330404,0.04839428953402368,115,0.7890575854739457,0.0016191307191457738,115
integrated_gradients,H,115,13,0.056499603099149205,0.06361743096566623,115,0.011322616170281949,0.012903485852485734,115,0.037829755570577536,0.06904532456362632,115,-0.0005760778551516326,0.01208263667678104,115,0.7890575854739457,0.0016191307191457738,115
