method,node_type,n_nodes,n_graphs,fid_plus_model_mean,fid_plus_model_std,fid_plus_model_count,fid_minus_model_mean,fid_minus_model_std,fid_minus_model_count,fid_plus_error_delta_mean,fid_plus_error_delta_std,fid_plus_error_delta_count,fid_minus_error_delta_mean,fid_minus_error_delta_std,fid_minus_error_delta_count,actual_sparsity_feat_mean,actual_sparsity_feat_std,actual_sparsity_feat_count
gnnexplainer,C,66,13,1.7185850710128292,1.983120132279376,66,1.8399130652348201,1.9513306383657738,66,1.4163875803351402,2.0968303145739555,66,1.3739190304821187,1.990327793869838,66,0.8857401142545951,0.0010204495455715672,66
integrated_gradients,C,66,13,3.041562272292195,2.6620525276221727,66,0.7171224622112332,0.8885882364590241,66,2.7150915161226736,2.7115427713187565,66,0.44565403642076434,0.8999279996205177,66,0.8857401142545951,0.0010204495455715672,66
gnnexplainer,H,115,13,0.04081493094563484,0.042210108458601486,115,0.039465803393851154,0.04051301259699678,115,0.03151283737110055,0.0413542100083245,115,0.0069256973979265795,0.04896867702388743,115,0.8855700445444985,0.0009848756143986703,115
integrated_gradients,H,115,13,0.04851849603912105,0.053740666581025144,115,0.017161485682363097,0.021171143426613886,115,0.03232068095518195,0.05864259863831531,115,0.0030360407479431317,0.018013956123362533,115,0.8855700445444985,0.0009848756143986703,115
