graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat,n_features_target,k_features_target
50,H,0,gnnexplainer,0.9,match_ig_baseline,scientific,-0.18866461515426636,-0.13151025772094727,-0.16618600487709045,-0.18572446703910828,0.002940148115158081,0.05421420931816101,0.019538462162017822,0.05715435743331909,0.022478610277175903,0.05127406120300293,0.01659831404685974,498,56,0.8875502008032129,33,4
50,H,0,integrated_gradients,0.9,match_ig_baseline,scientific,-0.18866461515426636,-0.10613282024860382,-0.17021752893924713,-0.18572446703910828,0.002940148115158081,0.07959164679050446,0.015506938099861145,0.08253179490566254,0.018447086215019226,0.07665149867534637,0.012566789984703064,498,56,0.8875502008032129,33,4
50,H,1,gnnexplainer,0.9,match_ig_baseline,scientific,-0.19408667087554932,-0.12327465415000916,-0.1451418399810791,-0.1745053380727768,0.019581332802772522,0.05123068392276764,0.029363498091697693,0.07081201672554016,0.048944830894470215,0.03164935111999512,0.009782165288925171,498,56,0.8875502008032129,33,4
50,H,1,integrated_gradients,0.9,match_ig_baseline,scientific,-0.19408667087554932,-0.11504394561052322,-0.14550912380218506,-0.1745053380727768,0.019581332802772522,0.05946139246225357,0.028996214270591736,0.07904272526502609,0.04857754707336426,0.03988005965948105,0.009414881467819214,498,56,0.8875502008032129,33,4
50,H,2,gnnexplainer,0.9,match_ig_baseline,scientific,-0.13721123337745667,-0.09419874846935272,-0.12787917256355286,-0.1240059956908226,0.013205237686634064,0.02980724722146988,0.003873176872730255,0.04301248490810394,0.009332060813903809,0.016602009534835815,-0.009332060813903809,498,56,0.8875502008032129,33,4
50,H,2,integrated_gradients,0.9,match_ig_baseline,scientific,-0.13721123337745667,-0.13996407389640808,-0.08944854140281677,-0.1240059956908226,0.013205237686634064,0.01595807820558548,0.03455745428800583,0.002752840518951416,0.04776269197463989,0.002752840518951416,0.021352216601371765,498,56,0.8875502008032129,33,4
50,H,3,gnnexplainer,0.9,match_ig_baseline,scientific,-0.06269896030426025,-0.09177744388580322,-0.07169076055288315,-0.029461706057190895,0.03323725424706936,0.06231573782861233,0.04222905449569225,0.02907848358154297,0.008991800248622894,0.02907848358154297,0.008991800248622894,498,56,0.8875502008032129,33,4
50,H,3,integrated_gradients,0.9,match_ig_baseline,scientific,-0.06269896030426025,-0.08551031351089478,-0.06756563484668732,-0.029461706057190895,0.03323725424706936,0.05604860745370388,0.03810392878949642,0.02281135320663452,0.004866674542427063,0.02281135320663452,0.004866674542427063,498,56,0.8875502008032129,33,4
50,H,4,gnnexplainer,0.9,match_ig_baseline,scientific,-0.05592544749379158,-0.037817537784576416,-0.11018036305904388,-0.08866342157125473,0.03273797407746315,0.050845883786678314,0.021516941487789154,0.018107909709215164,0.054254915565252304,0.018107909709215164,-0.011221032589673996,498,56,0.8875502008032129,33,4
50,H,4,integrated_gradients,0.9,match_ig_baseline,scientific,-0.05592544749379158,-0.07857794314622879,-0.06999252736568451,-0.08866342157125473,0.03273797407746315,0.01008547842502594,0.01867089420557022,0.02265249565243721,0.014067079871892929,-0.02265249565243721,-0.014067079871892929,498,56,0.8875502008032129,33,4
50,H,5,gnnexplainer,0.9,match_ig_baseline,scientific,-0.08462868630886078,-0.15348026156425476,-0.037464793771505356,-0.06410186737775803,0.020526818931102753,0.08937839418649673,0.02663707360625267,0.06885157525539398,0.04716389253735542,0.06885157525539398,0.006110254675149918,498,56,0.8875502008032129,33,4
50,H,5,integrated_gradients,0.9,match_ig_baseline,scientific,-0.08462868630886078,-0.08237984776496887,-0.06910383701324463,-0.06410186737775803,0.020526818931102753,0.018277980387210846,0.005001969635486603,0.0022488385438919067,0.01552484929561615,-0.0022488385438919067,-0.01552484929561615,498,56,0.8875502008032129,33,4
50,H,6,gnnexplainer,0.9,match_ig_baseline,scientific,-0.33054494857788086,-0.13726267218589783,-0.3464440703392029,-0.3011716902256012,0.029373258352279663,0.16390901803970337,0.045272380113601685,0.19328227639198303,0.01589912176132202,0.1345357596874237,0.01589912176132202,498,56,0.8875502008032129,33,4
50,H,6,integrated_gradients,0.9,match_ig_baseline,scientific,-0.33054494857788086,-0.14385774731636047,-0.2480892539024353,-0.3011716902256012,0.029373258352279663,0.15731394290924072,0.053082436323165894,0.18668720126152039,0.08245569467544556,0.12794068455696106,0.02370917797088623,498,56,0.8875502008032129,33,4
50,H,7,gnnexplainer,0.9,match_ig_baseline,scientific,-0.3257949948310852,-0.27706801891326904,-0.16935931146144867,-0.362988144159317,0.03719314932823181,0.08592012524604797,0.19362883269786835,0.04872697591781616,0.15643568336963654,0.04872697591781616,0.15643568336963654,498,56,0.8875502008032129,33,4
50,H,7,integrated_gradients,0.9,match_ig_baseline,scientific,-0.3257949948310852,-0.1898239254951477,-0.2357715368270874,-0.362988144159317,0.03719314932823181,0.1731642186641693,0.12721660733222961,0.1359710693359375,0.0900234580039978,0.1359710693359375,0.0900234580039978,498,56,0.8875502008032129,33,4
50,C,0,gnnexplainer,0.9,match_ig_baseline,scientific,-3.4731967449188232,-2.368520498275757,-5.439962863922119,-3.638505220413208,0.16530847549438477,1.2699847221374512,1.8014576435089111,1.1046762466430664,1.966766119003296,1.1046762466430664,1.6361491680145264,498,56,0.8875502008032129,39,4
