graph_idx,node_type,node_idx,method,sparsity_target,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_edges_considered,k_edges,actual_sparsity_edge
50,H,0,gnnexplainer,0.9,-0.18866461515426636,-0.08249656856060028,-0.2001509666442871,-0.18572446703910828,0.002940148115158081,0.103227898478508,0.014426499605178833,0.10616804659366608,0.011486351490020752,0.10028775036334991,0.011486351490020752,30,3,0.9
50,H,1,gnnexplainer,0.9,-0.19408667087554932,-0.0730590969324112,-0.16847097873687744,-0.1745053380727768,0.019581332802772522,0.1014462411403656,0.006034359335899353,0.12102757394313812,0.025615692138671875,0.08186490833759308,-0.013546973466873169,30,3,0.9
50,H,2,gnnexplainer,0.9,-0.13721123337745667,-0.1519184112548828,-0.09149406850337982,-0.1240059956908226,0.013205237686634064,0.02791241556406021,0.03251192718744278,0.014707177877426147,0.04571716487407684,0.014707177877426147,0.019306689500808716,30,3,0.9
50,H,3,gnnexplainer,0.9,-0.06269896030426025,-0.06613823026418686,-0.0637039765715599,-0.029461706057190895,0.03323725424706936,0.036676524206995964,0.03424227051436901,0.0034392699599266052,0.001005016267299652,0.0034392699599266052,0.001005016267299652,30,3,0.9
50,H,4,gnnexplainer,0.9,-0.05592544749379158,-0.0630607008934021,-0.08727222681045532,-0.08866342157125473,0.03273797407746315,0.02560272067785263,0.001391194760799408,0.007135253399610519,0.03134677931666374,-0.007135253399610519,-0.03134677931666374,30,3,0.9
50,H,5,gnnexplainer,0.9,-0.08462868630886078,-0.0892375111579895,-0.10936722159385681,-0.06410186737775803,0.020526818931102753,0.025135643780231476,0.045265354216098785,0.004608824849128723,0.024738535284996033,0.004608824849128723,0.024738535284996033,30,3,0.9
50,H,6,gnnexplainer,0.9,-0.33054494857788086,-0.13951146602630615,-0.3564603924751282,-0.3011716902256012,0.029373258352279663,0.16166022419929504,0.05528870224952698,0.1910334825515747,0.025915443897247314,0.13228696584701538,0.025915443897247314,30,3,0.9
50,H,7,gnnexplainer,0.9,-0.3257949948310852,-0.22892475128173828,-0.13999933004379272,-0.362988144159317,0.03719314932823181,0.13406339287757874,0.2229888141155243,0.09687024354934692,0.18579566478729248,0.09687024354934692,0.18579566478729248,30,3,0.9
50,C,0,gnnexplainer,0.9,-3.4731967449188232,-1.6168397665023804,-3.4952263832092285,-3.638505220413208,0.16530847549438477,2.0216654539108276,0.1432788372039795,1.8563569784164429,0.022029638290405273,1.8563569784164429,-0.022029638290405273,30,3,0.9
50,C,1,gnnexplainer,0.9,-2.626781463623047,-2.43864107131958,-3.6632046699523926,-2.7032065391540527,0.07642507553100586,0.26456546783447266,0.9599981307983398,0.1881403923034668,1.0364232063293457,0.1881403923034668,0.883573055267334,30,3,0.9
50,C,2,gnnexplainer,0.9,-2.6187326908111572,-3.337282657623291,-2.5479817390441895,-3.0836172103881836,0.46488451957702637,0.2536654472351074,0.5356354713439941,0.7185499668121338,0.07075095176696777,-0.21121907234191895,0.07075095176696777,30,3,0.9
50,C,3,gnnexplainer,0.9,-12.352452278137207,-11.934160232543945,-8.272832870483398,-11.829119682312012,0.5233325958251953,0.1050405502319336,3.5562868118286133,0.4182920455932617,4.079619407653809,-0.4182920455932617,3.032954216003418,30,3,0.9
