graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat,n_features_target,k_features_target
50,H,0,gnnexplainer,0.6,match_ig_baseline,scientific,-0.18866461515426636,-0.04613542556762695,-0.2569462060928345,-0.18572446703910828,0.002940148115158081,0.13958904147148132,0.0712217390537262,0.1425291895866394,0.06828159093856812,0.13664889335632324,0.06828159093856812,498,208,0.5823293172690763,33,14
50,H,0,integrated_gradients,0.6,match_ig_baseline,scientific,-0.18866461515426636,-0.0852944478392601,-0.1870587170124054,-0.18572446703910828,0.002940148115158081,0.10043001919984818,0.0013342499732971191,0.10337016731500626,0.001605898141860962,0.0974898710846901,-0.001605898141860962,498,208,0.5823293172690763,33,14
50,H,1,gnnexplainer,0.6,match_ig_baseline,scientific,-0.19408667087554932,-0.07062152773141861,-0.23437604308128357,-0.1745053380727768,0.019581332802772522,0.10388381034135818,0.059870705008506775,0.1234651431441307,0.04028937220573425,0.08430247753858566,0.04028937220573425,498,208,0.5823293172690763,33,14
50,H,1,integrated_gradients,0.6,match_ig_baseline,scientific,-0.19408667087554932,-0.09138628840446472,-0.1932373344898224,-0.1745053380727768,0.019581332802772522,0.08311904966831207,0.018731996417045593,0.1027003824710846,0.0008493363857269287,0.06353771686553955,-0.0008493363857269287,498,208,0.5823293172690763,33,14
50,H,2,gnnexplainer,0.6,match_ig_baseline,scientific,-0.13721123337745667,-0.055473681539297104,-0.2285808026790619,-0.1240059956908226,0.013205237686634064,0.0685323141515255,0.10457480698823929,0.08173755183815956,0.09136956930160522,0.055327076464891434,0.09136956930160522,498,208,0.5823293172690763,33,14
50,H,2,integrated_gradients,0.6,match_ig_baseline,scientific,-0.13721123337745667,-0.09510018676519394,-0.13858452439308167,-0.1240059956908226,0.013205237686634064,0.028905808925628662,0.014578528702259064,0.042111046612262726,0.001373291015625,0.0157005712389946,0.001373291015625,498,208,0.5823293172690763,33,14
50,H,3,gnnexplainer,0.6,match_ig_baseline,scientific,-0.06269896030426025,-0.14473414421081543,-0.008455730974674225,-0.029461706057190895,0.03323725424706936,0.11527243815362453,0.02100597508251667,0.08203518390655518,0.05424322932958603,0.08203518390655518,-0.012231279164552689,498,208,0.5823293172690763,33,14
50,H,3,integrated_gradients,0.6,match_ig_baseline,scientific,-0.06269896030426025,-0.08746518194675446,-0.060937415808439255,-0.029461706057190895,0.03323725424706936,0.05800347588956356,0.03147570975124836,0.0247662216424942,0.0017615444958209991,0.0247662216424942,-0.0017615444958209991,498,208,0.5823293172690763,33,14
50,H,4,gnnexplainer,0.6,match_ig_baseline,scientific,-0.05592544749379158,-0.01465637981891632,-0.13068993389606476,-0.08866342157125473,0.03273797407746315,0.07400704175233841,0.04202651232481003,0.04126906767487526,0.07476448640227318,0.04126906767487526,0.009288538247346878,498,208,0.5823293172690763,33,14
50,H,4,integrated_gradients,0.6,match_ig_baseline,scientific,-0.05592544749379158,-0.08835288137197495,-0.055614814162254333,-0.08866342157125473,0.03273797407746315,0.00031054019927978516,0.0330486074090004,0.032427433878183365,0.0003106333315372467,-0.032427433878183365,0.0003106333315372467,498,208,0.5823293172690763,33,14
