graph_idx,node_type,node_idx,method,sparsity_target,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_edges_considered,k_edges,actual_sparsity_edge
50,H,0,gnnexplainer,0.6,-0.18866461515426636,-0.07423362135887146,-0.17956961691379547,-0.18572446703910828,0.002940148115158081,0.11149084568023682,0.006154850125312805,0.1144309937953949,0.009094998240470886,0.10855069756507874,0.003214702010154724,30,12,0.6
50,H,1,gnnexplainer,0.6,-0.19408667087554932,-0.08111860603094101,-0.18024274706840515,-0.1745053380727768,0.019581332802772522,0.09338673204183578,0.005737408995628357,0.1129680648446083,0.013843923807144165,0.07380539923906326,-0.013843923807144165,30,12,0.6
50,H,2,gnnexplainer,0.6,-0.13721123337745667,-0.11103737354278564,-0.15864181518554688,-0.1240059956908226,0.013205237686634064,0.012968622148036957,0.034635819494724274,0.02617385983467102,0.02143058180809021,-0.00023661553859710693,0.02143058180809021,30,12,0.6
50,H,3,gnnexplainer,0.6,-0.06269896030426025,-0.06747176498174667,-0.05864853411912918,-0.029461706057190895,0.03323725424706936,0.03801005892455578,0.029186828061938286,0.00477280467748642,0.004050426185131073,0.00477280467748642,-0.004050426185131073,30,12,0.6
50,H,4,gnnexplainer,0.6,-0.05592544749379158,-0.07717249542474747,-0.048224762082099915,-0.08866342157125473,0.03273797407746315,0.011490926146507263,0.040438659489154816,0.021247047930955887,0.007700685411691666,-0.021247047930955887,0.007700685411691666,30,12,0.6
50,H,5,gnnexplainer,0.6,-0.08462868630886078,-0.04739047586917877,-0.10000452399253845,-0.06410186737775803,0.020526818931102753,0.016711391508579254,0.035902656614780426,0.03723821043968201,0.015375837683677673,-0.0038154274225234985,0.015375837683677673,30,12,0.6
50,H,6,gnnexplainer,0.6,-0.33054494857788086,-0.14095565676689148,-0.376078724861145,-0.3011716902256012,0.029373258352279663,0.16021603345870972,0.07490703463554382,0.18958929181098938,0.04553377628326416,0.13084277510643005,0.04553377628326416,30,12,0.6
50,H,7,gnnexplainer,0.6,-0.3257949948310852,-0.12503954768180847,-0.32271018624305725,-0.362988144159317,0.03719314932823181,0.23794859647750854,0.040277957916259766,0.20075544714927673,0.003084808588027954,0.20075544714927673,0.003084808588027954,30,12,0.6
50,C,0,gnnexplainer,0.6,-3.4731967449188232,-1.814004898071289,-3.9307944774627686,-3.638505220413208,0.16530847549438477,1.824500322341919,0.29228925704956055,1.6591918468475342,0.4575977325439453,1.6591918468475342,0.12698078155517578,30,12,0.6
50,C,1,gnnexplainer,0.6,-2.626781463623047,-2.7589588165283203,-1.6407097578048706,-2.7032065391540527,0.07642507553100586,0.05575227737426758,1.0624967813491821,0.13217735290527344,0.9860717058181763,-0.02067279815673828,0.9860717058181763,30,12,0.6
50,C,2,gnnexplainer,0.6,-2.6187326908111572,-2.0658352375030518,-3.830531120300293,-3.0836172103881836,0.46488451957702637,1.0177819728851318,0.7469139099121094,0.5528974533081055,1.2117984294891357,0.5528974533081055,0.282029390335083,30,12,0.6
50,C,3,gnnexplainer,0.6,-12.352452278137207,-9.236135482788086,-12.087876319885254,-11.829119682312012,0.5233325958251953,2.592984199523926,0.2587566375732422,3.116316795349121,0.2645759582519531,2.0696516036987305,-0.2645759582519531,30,12,0.6
50,C,4,gnnexplainer,0.6,-12.56570053100586,-9.146154403686523,-11.419306755065918,-12.671215057373047,0.1055145263671875,3.5250606536865234,1.251908302307129,3.419546127319336,1.1463937759399414,3.419546127319336,1.1463937759399414,30,12,0.6
50,C,5,gnnexplainer,0.6,-1.2540905475616455,-2.4296154975891113,-0.5985431671142578,-1.9315294027328491,0.6774388551712036,0.4980860948562622,1.3329862356185913,1.1755249500274658,0.6555473804473877,-0.1793527603149414,0.6555473804473877,30,12,0.6
170,H,0,gnnexplainer,0.6,-0.08065252006053925,-0.09926783293485641,-0.0985591858625412,-0.026961499825119972,0.05369102023541927,0.07230633310973644,0.07159768603742123,0.01861531287431717,0.017906665802001953,0.01861531287431717,0.017906665802001953,42,17,0.5952380952380952
170,H,1,gnnexplainer,0.6,-0.08064423501491547,-0.10962030291557312,-0.08723179250955582,-0.027961499989032745,0.05268273502588272,0.08165880292654037,0.05927029252052307,0.028976067900657654,0.00658755749464035,0.028976067900657654,0.00658755749464035,42,17,0.5952380952380952
170,H,2,gnnexplainer,0.6,-0.08063553273677826,-0.09457972645759583,-0.10208436101675034,-0.027961499989032745,0.052674032747745514,0.06661822646856308,0.07412286102771759,0.013944193720817566,0.021448828279972076,0.013944193720817566,0.021448828279972076,42,17,0.5952380952380952
170,H,3,gnnexplainer,0.6,-0.08062697947025299,-0.10719795525074005,-0.08774260431528091,-0.026961499825119972,0.05366547964513302,0.08023645542562008,0.06078110449016094,0.02657097578048706,0.007115624845027924,0.02657097578048706,0.007115624845027924,42,17,0.5952380952380952
170,H,4,gnnexplainer,0.6,-0.07791470736265182,-0.09833125025033951,-0.08965770155191422,-0.027961499989032745,0.04995320737361908,0.07036975026130676,0.06169620156288147,0.020416542887687683,0.01174299418926239,0.020416542887687683,0.01174299418926239,42,17,0.5952380952380952
170,H,5,gnnexplainer,0.6,-0.07790467888116837,-0.10832687467336655,-0.08459655940532684,-0.026961499825119972,0.05094317905604839,0.08136537484824657,0.05763505958020687,0.03042219579219818,0.006691880524158478,0.03042219579219818,0.006691880524158478,42,17,0.5952380952380952
170,H,6,gnnexplainer,0.6,-0.07790350168943405,-0.09472984820604324,-0.07338729500770569,-0.026961499825119972,0.05094200186431408,0.06776834838092327,0.046425795182585716,0.016826346516609192,0.004516206681728363,0.016826346516609192,-0.004516206681728363,42,17,0.5952380952380952
170,H,7,gnnexplainer,0.6,-0.07790827751159668,-0.1128050833940506,-0.08120863884687424,-0.02896150015294552,0.04894677735865116,0.08384358324110508,0.05224713869392872,0.03489680588245392,0.0033003613352775574,0.03489680588245392,0.0033003613352775574,42,17,0.5952380952380952
170,H,8,gnnexplainer,0.6,-0.07964935898780823,-0.09768205881118774,-0.07943053543567657,-0.02691764011979103,0.0527317188680172,0.07076441869139671,0.052512895315885544,0.018032699823379517,0.00021882355213165283,0.018032699823379517,-0.00021882355213165283,42,17,0.5952380952380952
170,H,9,gnnexplainer,0.6,-0.0796414166688919,-0.09808533638715744,-0.08222885429859161,-0.025917639955878258,0.05372377671301365,0.07216769643127918,0.056311214342713356,0.018443919718265533,0.002587437629699707,0.018443919718265533,0.002587437629699707,42,17,0.5952380952380952
170,H,10,gnnexplainer,0.6,-0.07964157313108444,-0.09960907697677612,-0.090738445520401,-0.025917639955878258,0.053723933175206184,0.07369143702089787,0.06482080556452274,0.01996750384569168,0.011096872389316559,0.01996750384569168,0.011096872389316559,42,17,0.5952380952380952
170,H,11,gnnexplainer,0.6,-0.07965811342000961,-0.09266410022974014,-0.10370856523513794,-0.02896150015294552,0.050696613267064095,0.06370260007679462,0.07474706508219242,0.01300598680973053,0.024050451815128326,0.01300598680973053,0.024050451815128326,42,17,0.5952380952380952
170,C,0,gnnexplainer,0.6,-2.0284276008605957,-2.7966079711914062,-2.3593883514404297,-2.175614595413208,0.1471869945526123,0.6209933757781982,0.18377375602722168,0.7681803703308105,0.330960750579834,0.47380638122558594,0.036586761474609375,42,17,0.5952380952380952
170,C,1,gnnexplainer,0.6,-2.0285582542419434,-2.7826485633850098,-2.2359468936920166,-2.1761586666107178,0.14760041236877441,0.606489896774292,0.05978822708129883,0.7540903091430664,0.20738863945007324,0.4588894844055176,-0.08781218528747559,42,17,0.5952380952380952
170,C,2,gnnexplainer,0.6,-2.1927924156188965,-2.5516695976257324,-2.1011533737182617,-2.1926145553588867,0.00017786026000976562,0.3590550422668457,0.091461181640625,0.35887718200683594,0.09163904190063477,0.35887718200683594,0.09128332138061523,42,17,0.5952380952380952
170,C,3,gnnexplainer,0.6,-2.1926939487457275,-2.631141185760498,-2.166151523590088,-2.179614543914795,0.013079404830932617,0.4515266418457031,0.013463020324707031,0.4384472370147705,0.02654242515563965,0.4384472370147705,0.00038361549377441406,42,17,0.5952380952380952
170,C,4,gnnexplainer,0.6,-2.0527212619781494,-2.3867411613464355,-1.8930554389953613,-2.1881580352783203,0.1354367733001709,0.19858312606811523,0.295102596282959,0.33401989936828613,0.15966582298278809,0.06314635276794434,0.15966582298278809,42,17,0.5952380952380952
170,C,5,gnnexplainer,0.6,-2.0526702404022217,-2.622835159301758,-2.3736181259155273,-2.174614429473877,0.12194418907165527,0.44822072982788086,0.1990036964416504,0.5701649188995361,0.32094788551330566,0.3262765407562256,0.07705950736999512,42,17,0.5952380952380952
270,H,0,gnnexplainer,0.6,-0.06326740980148315,-0.04875798895955086,-0.06213214993476868,-0.04426804184913635,0.018999367952346802,0.004489947110414505,0.017864108085632324,0.014509420841932297,0.0011352598667144775,-0.014509420841932297,-0.0011352598667144775,22,9,0.5909090909090908
270,H,1,gnnexplainer,0.6,-0.06325238198041916,-0.07151976227760315,-0.07002372294664383,-0.04426804184913635,0.018984340131282806,0.027251720428466797,0.025755681097507477,0.00826738029718399,0.00677134096622467,0.00826738029718399,0.00677134096622467,22,9,0.5909090909090908
270,H,2,gnnexplainer,0.6,-0.11182482540607452,-0.12749329209327698,-0.11120319366455078,-0.1254609227180481,0.013636097311973572,0.002032369375228882,0.014257729053497314,0.015668466687202454,0.0006216317415237427,-0.01160372793674469,0.0006216317415237427,22,9,0.5909090909090908
270,H,3,gnnexplainer,0.6,-0.11181138455867767,-0.1252063661813736,-0.08866345882415771,-0.12491703033447266,0.013105645775794983,0.00028933584690093994,0.03625357151031494,0.013394981622695923,0.02314792573451996,-0.012816309928894043,0.02314792573451996,22,9,0.5909090909090908
270,H,4,gnnexplainer,0.6,-0.11182227730751038,-0.10562659800052643,-0.11431241780519485,-0.12646092474460602,0.014638647437095642,0.02083432674407959,0.012148506939411163,0.006195679306983948,0.0024901404976844788,0.006195679306983948,-0.0024901404976844788,22,9,0.5909090909090908
270,H,5,gnnexplainer,0.6,-0.11181676387786865,-0.12889552116394043,-0.14152853190898895,-0.12591703236103058,0.014100268483161926,0.002978488802909851,0.015611499547958374,0.017078757286071777,0.0297117680311203,-0.011121779680252075,0.0015112310647964478,22,9,0.5909090909090908
270,C,0,gnnexplainer,0.6,-0.8327508568763733,-3.1923794746398926,-0.7049000859260559,-0.4850490391254425,0.3477018177509308,2.70733043551445,0.2198510468006134,2.3596286177635193,0.12785077095031738,2.3596286177635193,-0.12785077095031738,22,9,0.5909090909090908
270,C,1,gnnexplainer,0.6,-3.084488868713379,-2.997699737548828,-3.4497084617614746,-2.464503288269043,0.6199855804443359,0.5331964492797852,0.9852051734924316,0.08678913116455078,0.3652195930480957,-0.08678913116455078,0.3652195930480957,22,9,0.5909090909090908
270,C,2,gnnexplainer,0.6,-14.785540580749512,-12.433228492736816,-15.386211395263672,-16.523923873901367,1.7383832931518555,4.090695381164551,1.1377124786376953,2.3523120880126953,0.6006708145141602,2.3523120880126953,-0.6006708145141602,22,9,0.5909090909090908
270,C,3,gnnexplainer,0.6,-3.084531784057617,-4.483752727508545,-3.0091729164123535,-2.4825034141540527,0.6020283699035645,2.001249313354492,0.5266695022583008,1.3992209434509277,0.07535886764526367,1.3992209434509277,-0.07535886764526367,22,9,0.5909090909090908
330,H,0,gnnexplainer,0.6,-0.05332114174962044,-0.05427725613117218,-0.07111204415559769,-0.03665326535701752,0.01666787639260292,0.017623990774154663,0.03445877879858017,0.0009561143815517426,0.01779090240597725,0.0009561143815517426,0.01779090240597725,22,9,0.5909090909090908
330,H,1,gnnexplainer,0.6,-0.04627763852477074,-0.10144813358783722,-0.031108837574720383,-0.05347871407866478,0.007201075553894043,0.04796941950917244,0.022369876503944397,0.05517049506306648,0.015168800950050354,0.0407683439552784,0.015168800950050354,22,9,0.5909090909090908
330,H,2,gnnexplainer,0.6,-0.04633069783449173,-0.058907315135002136,-0.060646962374448776,-0.052478715777397156,0.006148017942905426,0.0064285993576049805,0.00816824659705162,0.012576617300510406,0.014316264539957047,0.00028058141469955444,0.0020202286541461945,22,9,0.5909090909090908
330,H,3,gnnexplainer,0.6,-0.018737804144620895,-0.03518702834844589,-0.013146229088306427,-0.028382685035467148,0.009644880890846252,0.0068043433129787445,0.01523645594716072,0.016449224203824997,0.005591575056314468,-0.002840537577867508,0.005591575056314468,22,9,0.5909090909090908
330,H,4,gnnexplainer,0.6,-0.01875194162130356,-0.05327647924423218,-0.008934542536735535,-0.02938268519937992,0.010630743578076363,0.023893794044852257,0.020448142662644386,0.03452453762292862,0.009817399084568024,0.013263050466775894,0.009817399084568024,22,9,0.5909090909090908
330,H,5,gnnexplainer,0.6,-0.08483874797821045,-0.13390959799289703,-0.1014351174235344,-0.05086393281817436,0.03397481516003609,0.08304566517472267,0.05057118460536003,0.049070850014686584,0.016596369445323944,0.049070850014686584,0.016596369445323944,22,9,0.5909090909090908
330,H,6,gnnexplainer,0.6,-0.14934495091438293,-0.11136369407176971,-0.18909862637519836,-0.19063477218151093,0.04128982126712799,0.07927107810974121,0.001536145806312561,0.03798125684261322,0.03975367546081543,0.03798125684261322,-0.03975367546081543,22,9,0.5909090909090908
330,C,0,gnnexplainer,0.6,-1.6009703874588013,-2.6582486629486084,-1.6657006740570068,-1.5042518377304077,0.09671854972839355,1.1539968252182007,0.16144883632659912,1.0572782754898071,0.06473028659820557,1.0572782754898071,0.06473028659820557,22,9,0.5909090909090908
330,C,1,gnnexplainer,0.6,-1.3574010133743286,-3.9393186569213867,-1.6500864028930664,-1.1874029636383057,0.16999804973602295,2.751915693283081,0.46268343925476074,2.581917643547058,0.2926853895187378,2.581917643547058,0.2926853895187378,22,9,0.5909090909090908
330,C,2,gnnexplainer,0.6,-6.480936527252197,-7.399017810821533,-5.815805912017822,-7.547578811645508,1.0666422843933105,0.1485610008239746,1.7317728996276855,0.9180812835693359,0.665130615234375,-0.9180812835693359,0.665130615234375,22,9,0.5909090909090908
360,H,0,gnnexplainer,0.6,-0.33236026763916016,-0.14421051740646362,-0.2922402024269104,-0.3191285729408264,0.01323169469833374,0.1749180555343628,0.026888370513916016,0.18814975023269653,0.040120065212249756,0.16168636083602905,0.013656675815582275,24,10,0.5833333333333333
360,H,1,gnnexplainer,0.6,-0.342712938785553,-0.15927082300186157,-0.3431608974933624,-0.26153138279914856,0.08118155598640442,0.10226055979728699,0.08162951469421387,0.1834421157836914,0.00044795870780944824,0.02107900381088257,0.00044795870780944824,24,10,0.5833333333333333
360,H,2,gnnexplainer,0.6,-0.14684848487377167,-0.036850444972515106,-0.12530696392059326,-0.1154087483882904,0.03143973648548126,0.0785583034157753,0.009898215532302856,0.10999803990125656,0.021541520953178406,0.04711856693029404,-0.021541520953178406,24,10,0.5833333333333333
360,H,3,gnnexplainer,0.6,-0.14511096477508545,-0.04553307592868805,-0.13812342286109924,-0.14733904600143433,0.002228081226348877,0.10180597007274628,0.009215623140335083,0.0995778888463974,0.006987541913986206,0.0995778888463974,0.006987541913986206,24,10,0.5833333333333333
360,H,4,gnnexplainer,0.6,-0.13666847348213196,-0.031081780791282654,-0.14447858929634094,-0.11875949054956436,0.017908982932567596,0.08767770975828171,0.02571909874677658,0.1055866926908493,0.007810115814208984,0.06976872682571411,0.007810115814208984,24,10,0.5833333333333333
360,H,5,gnnexplainer,0.6,-0.1832352876663208,-0.10023090243339539,-0.19251838326454163,-0.16926804184913635,0.013967245817184448,0.06903713941574097,0.023250341415405273,0.08300438523292542,0.009283095598220825,0.05506989359855652,0.009283095598220825,24,10,0.5833333333333333
360,H,6,gnnexplainer,0.6,-0.17076992988586426,-0.08622094988822937,-0.16919535398483276,-0.20832136273384094,0.037551432847976685,0.12210041284561157,0.03912600874900818,0.08454897999763489,0.0015745759010314941,0.08454897999763489,0.0015745759010314941,24,10,0.5833333333333333
